taxon_no,taxon_name
68965,Panopeidae
350401,Panxianichthyidae
155754,Papyriaspididae
128405,Parabactritidae
133752,Parabolinoididae
86643,Paraceltitidae
122376,Paracenoceratidae
122571,Paraclupeidae
136797,Paracomatulidae
271079,Paracyprididae
82110,Paracytherideidae
198353,Paradelocrinidae
133755,Paradoxididae
171036,Paragaricocrinidae
93085,Paragastrioceratidae
185522,Paragoceratidae
84970,Parahoplitidae
266150,Paralichthyidae
313251,Parallelasmatidae
125141,Parallelelasmatidae
61605,Parallelodontidae
350479,Paranautilidae
126091,Paranorellidae
82452,Paranoritidae
119387,Paranowakiidae
112769,Paraparchitidae
127793,Paraphragmitidae
347235,Paraplesiobatidae
86666,Parapopanoceratidae
229030,Parapylochelidae
168443,Parasaleniidae
131693,Parascylliidae
99728,Parasemionotidae
93106,Parashumarditidae
93994,Parasmiliidae
307431,Parasphaeronitiidae
81193,Paraspiriferinidae
116355,Parastriatoporidae
151039,Parastromatoporidae
125139,Parastrophinidae
286984,Parastylonuridae
200893,Parastylothalamiidae
87020,Parathisbitidae
61614,Paraturbinidae
327823,Parauloceratidae
93215,Parawocklumeriidae
126922,Parazygidae
61617,Parilimyidae
301674,Parkinsoniidae
327487,Parmacellidae
92882,Parodoceratidae
206549,Parthenopidae
145136,Parvancorinidae
270856,Parvikirkbyiidae
305353,Passaloteuthididae
118688,Pasytheidae
113085,Patelliconidae
61636,Patellidae
86730,Patelliocrinidae
124212,Paterinidae
87275,Paterulidae
125084,Paurorthidae
103063,Pauxillitidae
61660,Pectinidae
83143,Pectiniidae
305779,Pectocytheridae
81184,Pedicellasteridae
163613,Pediculacaudinidae
111146,Pediculariidae
168410,Pedinidae
94902,Peipiaosteidae
65406,Pelagiellidae
123566,Pelecocrinidae
96203,Pelicaspongiidae
204192,Peltopleuridae
266349,Pempheridae
215942,Pemphicidae
168923,Penaeidae
119413,Peneauiidae
126861,Pennospiriferinidae
305986,Pentacrinitidae
110296,Pentameridae
115072,Pentaphyllidae
123303,Pentasmiliidae
321301,Pentathyraspididae
205760,Pentremitidae
65554,Percichthyidae
83660,Percidae
155241,Percopsidae
126117,Peregrinellidae
61676,Pergamidiidae
87349,Pericyclidae
259517,Periechocrinidae
214855,Periechocrinitidae
81492,Periphaceloporidae
61680,Periplomatidae
71770,Perisphinctidae
121055,Perissityidae
149845,Perleididae
124871,Permianellidae
310717,Permonautilidae
270818,Permopolycopidae
85483,Peronopsidae
270827,Perprimitiidae
81861,Perrinitidae
61691,Personidae
68622,Perunelidae
112995,Petalaxidae
125045,Petalodontidae
126088,Petasmariidae
126830,Petasmatheridae
110328,Petraiidae
331152,Petraliellidae
329282,Petraliidae
184037,Petraphyllidae
244417,Petricolina
82991,Petrosiidae
92876,Petteroceratidae
56891,Phacopidae
136529,Phaenoschismatidae
153963,Phalacromidae
54456,Phanerotrematidae
92873,Pharciceratidae
70151,Pharetrospongiidae
61700,Pharidae
133765,Pharostomatidae
61704,Phasianellidae
61709,Phenacolepadidae
118702,Phidoloporidae
114659,Phillipsastreidae
85866,Phillipsiidae
61719,Philobryidae
186940,Philomedidae
151498,Phoebodontidae
125925,Phoenicitoechiidae
61721,Pholadidae
98492,Pholadomyacidae
61725,Pholadomyidae
99742,Pholidophoridae
208832,Pholidopleuridae
310999,Pholidostrophidae
121072,Pholidotomidae
265828,Phosichthyidae
104734,Phragmactinidae
128020,Phragmoceratidae
151318,Phragmochaetidae
80649,Phragmocoeliidae
337077,Phragmodontidae
124987,Phragmorthidae
134174,Phragmoteuthididae
257702,Phricodoceratidae
147267,Phthanoncoceratidae
266070,Phycidae
150795,Phylactellidae
133757,Phylacteridae
86842,Phylloceratidae
81756,Phyllocoeniidae
63036,Phyllodontidae
150201,Phyllograptidae
207634,Phyllolepidae
61735,Phyllophoridae
136181,Phylloporinidae
187547,Phymaraphiniidae
186488,Phymatellidae
183937,Phymatoceratidae
70858,Phymatopleuridae
148757,Phymosomatidae
83645,Physidae
61740,Pickworthiidae
154960,Pilekiidae
116260,Pileolidae
70210,Pileolitidae
135945,Pillaraspongiidae
122477,Piloceratidae
63285,Pilumnidae
83788,Pimelodidae
92823,Pinacitidae
86685,Pinacoceratidae
117327,Pinacophyllidae
61764,Pinnidae
63289,Pinnotheridae
205697,Piraniidae
129874,Pirasocrinidae
224872,Pirimelidae
61770,Pisanianuridae
120384,Pisocrinidae
70859,Pithodeidae
61786,Placenticeratidae
180818,Placideidae
81739,Placocoeniidae
113623,Placophylliidae
61791,Placunidae
86569,Plaesiomyidae
111610,Plagioeciidae
84237,Plagioptychidae
70860,Plagiothyridae
273430,Plakinidae
61797,Planaxidae
61802,Planitrochidae
61804,Planorbidae
122113,Plasmoporellidae
87608,Plasmoporidae
130715,Platidiidae
54460,Platyceratidae
215955,Platychelidae
70273,Platychoniidae
93191,Platyclymeniidae
113761,Platycrinitidae
118731,Platyglenidae
264786,Platylenticeratidae
302315,Platylepadidae
125085,Platyorthidae
131684,Platyrhinidae
99504,Platysiagidae
99756,Platysomidae
124988,Platystrophiidae
314162,Platyterorhynchidae
124325,Plectambonitidae
103407,Plectoceratidae
130463,Plectoconchidae
115316,Plectonotidae
335520,Plectopylidae
126083,Plectorhynchellidae
86570,Plectorthidae
122457,Plectronoceratidae
111059,Pleisotrochidae
183519,Plerodiffiidae
82985,Pleromatidae
82375,Plerophyllidae
61814,Plesiotrochidae
121382,Plethodidae
155002,Plethopeltidae
61815,Plethospiridae
61818,Pleurobranchidae
120621,Pleuroceridae
161946,Pleuroceriidae
259429,Pleurocystitidae
135058,Pleurodontidae
61825,Pleuromyidae
208119,Pleuronautilidae
266151,Pleuronectidae
93287,Pleuronodoceratidae
99745,Pleuropholidae
111716,Pleurotomariidae
97380,Pleurotomidae
259244,Plicatocrinidae
61832,Plicatulidae
68945,Plicatusidae
187562,Plinthosellidae
124266,Pliomeridae
172704,Plumulitidae
66010,Pocilloporidae
243982,Polidevciidae
61882,Pollicidae
147749,Pollicinidae
56960,Polyacrodontidae
70286,Polyactinellidae
189378,Polyblastidiidae
321309,Polybranchiaspididae
218365,Polychelidae
110329,Polycoeliidae
108811,Polyconitidae
169427,Polycopidae
119383,Polycylindritidae
240002,Polycyrtaspididae
122511,Polydesmiidae
127931,Polyelasmoceratidae
123408,Polygnathidae
251925,Polygyridae
142973,Polymeridae
266073,Polymixiidae
194023,Polymorphitidae
266163,Polynemidae
63619,Polyodontidae
86702,Polyporidae
131419,Polypteridae
132083,Polyptychitidae
70247,Polysiphonidae
62967,Polytholosiidae
124911,Polytoechiidae
111717,Polytremariidae
322508,Polytubithalamiidae
204728,Polzbergiidae
266308,Pomacanthidae
61885,Pomatiasidae
120958,Pomatiidae
61886,Pomatiopsidae
83266,Pomatomidae
90116,Pommerozygiidae
92833,Ponticeratidae
126828,Pontisiidae
259381,Pontocyprididae
93151,Popanoceratidae
120624,Popenellidae
125132,Porambonitidae
124977,Poramborthidae
77316,Poraniidae
150144,Poraspididae
89027,Porcellanidae
57196,Porcelliidae
118714,Poricellariidae
118685,Porinidae
54202,Poritidae
61890,Poromyidae
70862,Portlockiellidae
58206,Portunidae
61891,Posidoniidae
130602,Postepithyrididae
92896,Posttornoceratidae
225982,Potamidae
61893,Potamididae
226006,Potamonautidae
127922,Poterioceratidae
214929,Poteriocrinidae
129873,Poteriocrinitidae
221044,Poupiniidae
101198,Pradesuridae
130709,Praeargyrothecidae
61898,Praecardiidae
92915,Praeglyphioceratidae
61902,Praenuculidae
113781,Pragoscutulidae
114681,Preacanthochitonidae
70225,Preperonidellidae
304661,Priapulidae
165685,Primitiidae
245363,Prioniodidae
82370,Prionitidae
87343,Prionoceratidae
126820,Prionorhynchiidae
120391,Prisciphoridae
161991,Priscopedatidae
63612,Pristidae
83112,Pristiophoridae
149826,Pristodontidae
265295,Proarcestidae
155209,Proasaphiscidae
127819,Probillingsitidae
70863,Procarinariidae
86665,Procarnitidae
61908,Procerithiidae
337092,Proconodontidae
112532,Proconulidae
119415,Procorniculinidae
70335,Procyclolitidae
122241,Prodentaliidae
92929,Prodromitidae
82924,Productellidae
82774,Productidae
124979,Productorthidae
56726,Proetidae
163001,Progonocytheridae
122115,Proheliolitidae
87341,Prolecanitidae
92943,Prolobitidae
184967,Prolyelliceratidae
103675,Promopalaeasteridae
93235,Pronoritidae
61910,Propeamussiidae
205854,Prophyllocrinidae
264070,Proplanulitidae
65507,Proplinidae
87602,Proporidae
82347,Proptychitidae
68956,Propupaspiridae
125087,Proschizophoriidae
131695,Proscylliidae
165262,Prosogyrotrigoniidae
138971,Prosopidae
155776,Prosopiscidae
87029,Prosphingitidae
65204,Prospondylidae
94466,Prospondylidea
120622,Prostyliferidae
245141,Protacrodontidae
130064,Protancyloceratidae
216139,Protastacidae
101463,Protasteridae
253317,Protencrinidae
103403,Proteoceratidae
122374,Proterocameroceratidae
195272,Protetraclisidae
86694,Proteusitidae
307392,Protocrinitidae
72351,Protoculidae
122461,Protocycloceratidae
162922,Protocytheridae
70446,Protoheterastraeidae
296118,Protolenidae
149925,Protopteraspididae
266401,Protopteridae
82512,Protorculidae
124913,Protorthidae
168477,Protoscutellidae
131677,Protospinacidae
96213,Protospongiidae
128694,Protozaphrentidae
127067,Protozygidae
119048,Provannidae
61938,Psammobiidae
225074,Psammocarcinidae
125046,Psammodontidae
149935,Psammosteidae
244781,Psephodontidae
85439,Pseudagnostidae
148183,Pseudarietitidae
329706,Pseudidmoneidae
203322,Pseudobeaconiidae
58110,Pseudobigaleaidae
307151,Pseudocarchariidae
61948,Pseudocardiniidae
92895,Pseudoclymeniidae
61953,Pseudococculinidae
270884,Pseudocytheridae
206424,Pseudodalatiidae
167184,Pseudodiadematidae
83141,Pseudodielasmatidae
116344,Pseudofavositidae
92934,Pseudohaloritidae
108067,Pseudolabechiidae
204093,Pseudolanciculidae
84744,Pseudolingulidae
87587,Pseudolividae
61968,Pseudomelaniidae
121088,Pseudomelatomidae
61970,Pseudomonotidae
122375,Pseudonautilidae
131674,Pseudonotidanidae
93025,Pseudoparalegoceratidae
187313,Pseudoparaparchitidae
115817,Pseudopavonidae
57201,Pseudophoridae
119626,Pseudoplasmoporidae
280560,Pseudorhinidae
58424,Pseudorthoceratidae
70867,Pseudorthonychiidae
253122,Pseudoschizogoniidae
86644,Pseudotirolitidae
130581,Pseudotissotidae
130582,Pseudotissotiidae
117655,Pseudotriakidae
253034,Pseudoturcicidae
191511,Pseudoverruculinidae
253118,Pseudowortheniellidae
91418,Pseudoziidae
95988,Pseudozygopleuridae
123850,Psilocamaridae
100262,Psiloceratidae
61982,Psolidae
141953,Psychocidaridae
110470,Ptenophyllidae
149944,Pteraspididae
81167,Pterasteridae
61995,Pteriidae
61996,Pterineidae
61997,Pterinopectinidae
161557,Pterocardiidae
84716,Pterocephaliidae
181254,Pteromidae
70868,Pterothecidae
82266,Pterothrissidae
62002,Pterotracheidae
133731,Pterygometopidae
142278,Pterygothecidae
303383,Pterygotidae
317879,Ptilodictyidae
316916,Ptilodictyonidae
85401,Ptychagnostidae
82443,Ptychaspididae
92134,Ptychatractidae
86682,Ptychitidae
84989,Ptychoceratidae
57671,Ptychoceratodontidae
124928,Ptychodontidae
99505,Ptycholepididae
253115,Ptychomphalidae
244317,Ptychomyinae
80681,Ptychopariidae
114680,Ptychophyllidae
151914,Ptychotrygonidae
307454,Ptyctodontidae
123376,Pugnacidae
100777,Pulchelliidae
108052,Pulchrilaminidae
62010,Pulsellidae
124874,Pulsiidae
244103,Pulvinitinae
164961,Punctatitidae
127036,Punctatrypidae
333747,Punctidae
83136,Punctospiriferidae
135556,Pupillidae
97552,Purpuridae
62022,Purpurinidae
129091,Pycinasteridae
210644,Pycnodontidae
122119,Pycnolithidae
149959,Pycnosteidae
297932,Pycnosteroididae
113876,Pycnostylidae
168451,Pygasteridae
80740,Pygopidae
208324,Pygopteridae
219787,Pylochelidae
62032,Pyramidellidae
62040,Pyrenidae
87604,Pyrgiidae
287305,Pyrgomatidae
327706,Pyrisinellidae
204317,Pyruspongiidae
88906,Qingyanocrinidae
118708,Quadricellariidae
169419,Quasillitidae
183727,Quasipolycopidae
62065,Quenstedtiidae
81133,Radiasteridae
70135,Radiocelliidae
54440,Radiolitidae
62081,Raetomyidae
84998,Rafinesquinidae
80575,Rajidae
329776,Ralfimartitidae
158235,Ramonalinidae
93033,Ramositidae
315282,Ramseyocrinidae
62082,Ranellidae
142980,Rangeroceratidae
301404,Ranicipitidae
63296,Raninidae
124989,Ranorthidae
124265,Raphiophoridae
111718,Raphistomatidae
341281,Raphitomidae
126849,Rastelligeridae
155367,Raymondinidae
233788,Rebellatricidae
93182,Rectoclymeniidae
169400,Rectonariidae
65496,Redfieldiidae
147961,Redlichiidae
147963,Redlichinidae
65221,Redoniidae
58337,Reimaniphylliidae
298880,Reineckeiidae
114867,Remopleuridae
103546,Remopleurididae
62098,Requieniidae
343280,Reteocrinidae
182569,Reteporinidae
94946,Reticulariidae
81192,Reticulariinidae
93041,Reticuloceratidae
166989,Retiolitidae
63308,Retroplumidae
219577,Retrorsichelidae
62103,Retusidae
126912,Retziellidae
123887,Retziidae
330227,Revalotrypidae
122239,Rhabdidae
86825,Rhabdoceratidae
58212,Rhabdocidaridae
199151,Rhabdodermatidae
90680,Rhabdolepidae
80977,Rhabdomesidae
317058,Rhabdomesontidae
124990,Rhactorthidae
199100,Rhadinichthyidae
253116,Rhaphistomellidae
292841,Rhenopyrgidae
163598,Rhenosquamidae
83129,Rhincodontidae
268255,Rhinidictyidae
63019,Rhinobatidae
317061,Rhinoporidae
128293,Rhiphaeoceratidae
117923,Rhipidastraeidae
130665,Rhipidiothyrididae
54178,Rhipidogyridae
81161,Rhipidomellidae
81743,Rhizangiidae
216551,Rhodocrinidae
203957,Rhodocrinitidae
111382,Rhombodontidae
80982,Rhomboporidae
136845,Rhombopteriidae
102887,Rhopalocomidae
93012,Rhymmoceratidae
131683,Rhynchobatidae
80697,Rhynchonellidae
126110,Rhynchoporidae
126920,Rhynchospirinidae
126817,Rhynchotetradidae
86574,Rhynchotrematidae
84730,Rhyssometopidae
114374,Rhytidopilidae
58675,Ribeiriidae
123797,Richthofeniidae
124122,Rigbyellidae
86676,Rimkinitidae
62136,Ringiculidae
174124,Rioceratidae
62140,Rissoellidae
62142,Rissoidae
122307,Roemeriidae
118669,Romancheinidae
122130,Romingeriidae
118715,Ropalonariidae
85683,Rorringtoniidae
105326,Rosenellidae
106812,Rossellidae
119352,Rossiitidae
285330,Rostellariidae
163148,Rotasacciidae
249393,Rotopericyclidae
152391,Roveacrinidae
126086,Rozmanariidae
148631,Rudolfoceratidae
127936,Ruedemannoceratidae
186826,Rugaeconidae
81033,Rugosochonetidae
213650,Rutkowskicrinidae
87496,Rutoceratidae
253022,Sabrinellidae
153772,Saccocomidae
204229,Saccospongiidae
90426,Sachitidae
110690,Sactorthoceratidae
135547,Sagdidae
86657,Sageceratidae
133094,Sagenodontidae
244052,Saikraconchidae
259411,Saipanettidae
218830,Salairocrinidae
140498,Salanygolinidae
134854,Saleniidae
265822,Salmonidae
305362,Salpingoteuthididae
70159,Salzburgiidae
200027,Samidae
86816,Sandlingitidae
85265,Sanguinolitidae
321983,Sapphicorhynchidae
89382,Sareptidae
121060,Sarganidae
126856,Sarganostegidae
155835,Sarkiidae
320868,Sassenidae
154827,Saukiandidae
103548,Saukiidae
125096,Saukrodictyidae
99507,Saurichthyidae
127092,Saurodontidae
118694,Savignyellidae
124176,Scacchinellidae
141018,Scalaneritinidae
62180,Scaliolidae
302286,Scalpellidae
156504,Scapanorhynchidae
62186,Scaphandridae
124199,Scaphelasmatidae
62188,Scaphellinidae
95940,Scaphitidae
70873,Scenellidae
133766,Scharyiidae
93054,Schistoceratidae
53908,Schizasteridae
136530,Schizoblastidae
62193,Schizochitonidae
125354,Schizodidae
110208,Schizogoniidae
125097,Schizophoriidae
198319,Schizophoritidae
98591,Schizoporellidae
97849,Schloenbachiidae
100261,Schlotheimiidae
161989,Schlumbergeritidae
127761,Schoenasteridae
246705,Schrenkiellidae
54989,Schuchertellidae
213346,Schyschcatocrinidae
210668,Sciaenidae
62198,Scissurellidae
81364,Scleritodermatidae
186481,Scleritodermidae
305911,Sclerocrinidae
118673,Sclerodomidae
52898,Sclerorhynchidae
314672,Scolenaspididae
187774,Scolioraphididae
57199,Scoliostomatidae
210682,Scombridae
266155,Scophthalmidae
118680,Scorioporidae
65850,Scorpaenidae
165689,Scrobiculidae
83325,Scrupariidae
315962,Scrupocellariidae
98618,Scutellidae
83175,Scyliorhinidae
219220,Scyllaridae
154001,Scyllidae
128367,Scyphoceratidae
94452,Scytalocrinidae
56707,Sebargasiidae
62207,Seguenziidae
327131,Selenariidae
82992,Seliscothonidae
304648,Selkirkiidae
81037,Sellithyrididae
62214,Semelidae
266919,Semicosciniidae
63783,Semionotidae
162759,Semperitidae
124831,Sentosiidae
152922,Sepiidae
126080,Septalariidae
267861,Septatoporidae
127062,Septatrypidae
127016,Septirhynchiidae
128747,Septoporidae
62225,Seraphsidae
54431,Serpulidae
53984,Serranidae
261306,Serrasalmidae
315977,Sertellidae
226118,Sesarmidae
62963,Sestrostomellidae
118728,Setosellidae
120948,Settsassiidae
124308,Shaleriidae
65521,Shelbyoceridae
122464,Shideleroceratidae
342262,Shieliidae
239888,Shirakiellidae
103550,Shumardiidae
93110,Shumarditidae
128383,Siberionautilidae
120646,Sibiriolitidae
86669,Sibiritidae
142953,Siboglinidae
242018,Sibyrhynchidae
154266,Sichuanoceratidae
83680,Siderastreidae
84955,Silesitidae
62242,Siliquariidae
86286,Siluridae
104455,Similothecidae
249622,Simoceratidae
156169,Sinamiidae
142688,Sinoceratidae
114889,Sinograptidae
122132,Sinoporidae
126832,Sinorhynchiidae
126871,Sinucostidae
272970,Sinuiceratidae
58429,Sinuitidae
58512,Sinuopeidae
182827,Siphogonuchitidae
62264,Siphonariidae
118741,Siphonicytaridae
82982,Siphoniidae
82433,Siphonotretidae
127310,Skelidorygmidae
62269,Skeneopsidae
124917,Skenidiidae
136803,Slavidae
286979,Slimonidae
55531,Smilostyliidae
113592,Smilotrochiidae
118710,Smittinidae
92867,Sobolewiidae
62284,Solecurtidae
65852,Soleidae
62288,Solemyidae
62293,Solenidae
57121,Soleniscidae
128366,Solenochilidae
142567,Solenocoeniidae
70157,Solenolmiidae
133819,Solenopleuridae
54322,Solenoporaceae
110856,Sollasellidae
163131,Sollasinidae
168528,Somaliasteridae
151338,Somniosidae
93030,Somoholitidae
257983,Sonniniidae
249612,Sorbinichthyidae
86572,Sowerbyellidae
62299,Sowerbyidae
136779,Spanilidae
145790,Spaniocrinidae
118716,Spanionematidae
210659,Sparidae
98615,Spatangidae
123413,Spathognathodontidae
299632,Spathognathodontodae
121059,Speightiidae
339744,Spengelidae
154064,Sphaeragnostidae
81140,Sphaerasteridae
62301,Sphaeriidae
249630,Sphaeroceratidae
70283,Sphaerocoeliidae
119009,Sphaerodomidae
220948,Sphaerodromiidae
306387,Sphaeronitidae
87403,Sphaeropontiidae
154521,Sphaerorthoceratidae
245148,Sphenacanthidae
93224,Sphenoclymeniidae
95381,Sphenodiscidae
125914,Sphenotretidae
100975,Sphingitidae
122651,Sphooceratidae
83283,Sphyraenidae
83206,Sphyrnidae
126778,Spicidae
153952,Spinagnostidae
127235,Spinocyrtiidae
187296,Spinososioellidae
104322,Spionidae
349871,Spiratellidae
251919,Spiraxidae
81191,Spiriferellidae
123821,Spiriferellinidae
81115,Spiriferidae
110315,Spiriferinidae
301221,Spiroceratidae
93100,Spirolegoceratidae
315970,Spiroporinidae
62306,Spirostylidae
104318,Spirulirostridae
62318,Spondylidae
126845,Spondylospiridae
204076,Spongiidae
70316,Spongiomorphidae
85961,Spongophyllidae
92906,Sporadoceratidae
81306,Sporadopylidae
62322,Sportellidae
142748,Spyroceratidae
81027,Squalidae
100269,Squalorajidae
245136,Squatinactidae
63023,Squatinidae
153314,Squillidae
108088,Stachyoditidae
81309,Stauractinellidae
81209,Stauranderasteridae
86555,Stauriidae
82993,Staurodermatidae
111581,Steginoporellidae
86787,Steinmannitidae
123567,Stellarocrinidae
118547,Stelliporellidae
70239,Stellispongiellidae
70200,Stellispongiidae
216143,Stenochiridae
213351,Stenocrinidae
190051,Stenoporellidae
112024,Stenoporidae
104296,Stenoscismatidae
65601,Stenothecidae
62335,Stenothyridae
298980,Stephanoceratidae
127189,Stereodictyidae
114684,Stereolasmatidae
127801,Stereoplasmoceratidae
300789,Sternoptychidae
266382,Stichaeidae
161952,Stichopitidae
267863,Stictoporellidae
62339,Stiliferidae
96216,Stiodermatidae
85338,Stoibostrombidae
136821,Stolidotidae
109925,Stomachetosellidae
111602,Stomatoporidae
151213,Stomechinidae
265829,Stomiidae
337088,Strachanognathidae
302334,Stramentidae
88853,Straparollinidae
82417,Streblochondriidae
205752,Streblocrinidae
58661,Streptacididae
86508,Streptelasmatidae
177426,Streptelasmidae
87037,Streptosolenidae
62349,Strepturidae
119412,Striatostyliolinidae
123359,Stricklandiidae
298976,Strigoceratidae
130643,Stringocephalidae
110477,Stringophyllidae
70875,Strobeidae
70876,Strobilepidae
114482,Strobilopsidae
129692,Stromatidiidae
108044,Stromatoceriidae
241671,Stromatocystitidae
108076,Stromatoporellidae
108081,Stromatoporidae
62364,Strombidae
141750,Strongylocentrotidae
81110,Strophalosiidae
110278,Stropheodontidae
124355,Strophochonetidae
124305,Strophodontidae
86573,Strophomenidae
124310,Strophonellidae
127303,Strophopleuridae
62379,Struthiolariidae
253112,Stuorellidae
86679,Sturiidae
56893,Styginidae
54147,Stylinidae
119418,Styliolinidae
80999,Stylonuridae
57929,Stylophyllidae
108047,Stylostromatidae
125843,Subrianidae
88834,Subulinidae
58364,Subulitidae
162065,Succineidae
126843,Suessiidae
96138,Sulcavitidae
191845,Sulcoreteporidae
224136,Sunaspididae
205851,Sundacrinidae
167388,Sunnaginiidae
90409,Svealutidae
186933,Swainellidae
80989,Sycocrinitidae
127055,Symmatrypidae
116323,Symmetrocapulidae
149824,Symmoriidae
62401,Synallactidae
164783,Synaptellidae
62402,Synaptidae
162214,Synaptitidae
53612,Synastraeidae
144640,Synbathocrinidae
117251,Synceratidae
124335,Syndielasmatidae
266105,Syngnathidae
88797,Syntrophiidae
116345,Syringolitidae
128363,Syringonautilidae
86558,Syringophyllidae
54332,Syringoporidae
108086,Syringostromatidae
108084,Syringostromellidae
151042,Syringostrominidae
86991,Syringothyrididae
90953,Tabasiidae
103674,Taeniactinidae
120640,Taeniolitidae
124329,Taffiidae
133741,Taihungshaniidae
82009,Tainoceratidae
208521,Takakkawiidae
62417,Tancrediidae
147692,Tanidromitidae
141575,Tannuolinidae
213425,Tantalocrinidae
92836,Taouzitidae
93277,Tapashanitidae
218819,Taranshicrinidae
128187,Tarphyceratidae
94458,Taxocrinidae
130604,Tchegemithyrididae
70158,Tebagathalamiidae
58676,Technophoridae
346840,Tegulidae
130606,Tegulithyrididae
92804,Teicherticeratidae
124259,Telephinidae
62468,Tellinidae
249368,Temertassetiidae
314868,Temnocheilidae
71305,Temnodiscidae
167164,Temnopleuridae
110253,Temnotropidae
127286,Tenellodermidae
224112,Tengfengiidae
119276,Tentaculitidae
81040,Terebrataliidae
86967,Terebratellidae
80701,Terebratulidae
62493,Terebridae
118733,Terebriporidae
62496,Teredinidae
62500,Terquemiidae
331163,Terviidae
118671,Tessaradomidae
333752,Testacellidae
86621,Tethyidae
187325,Tetillidae
123329,Tetracameridae
210727,Tetrachelidae
271167,Tetraclitidae
142112,Tetradellidae
87598,Tetradiidae
95934,Tetragonitidae
225431,Tetraliidae
125128,Tetralobulidae
83298,Tetraodontidae
118734,Tetraplariidae
122305,Tetraporellidae
81036,Tetrarhynchiidae
118712,Teuchoporidae
135009,Texacrinidae
305781,Thaerocytheridae
86806,Thaididae
71688,Thaisidae
118686,Thalamoporellidae
217976,Thalassinidae
93050,Thalassoceratidae
301230,Thamboceratidae
54416,Thamnasteriidae
86696,Thanamitidae
56439,Thaumastocoeliidae
202183,Thaumatocyprididae
53829,Thecideidae
127091,Thecidellinidae
56544,Theciidae
127084,Thecospirellidae
127082,Thecospiridae
87603,Thecostegitidae
162206,Theeliidae
350532,Thenarocrinidae
187332,Theneidae
127263,Theodossiidae
82990,Theonellidae
62516,Thersiteidae
86817,Thetiditidae
62518,Thiaridae
225076,Thiidae
94385,Thiolliericrinidae
86823,Thisbitidae
127443,Thomasariidae
218264,Thomassiniidae
307914,Thoosidae
200325,Thoracopteridae
62521,Thraciidae
199577,Thrincoceratidae
307912,Thrombidae
62525,Thyasiridae
122373,Thylacoceratidae
90450,Tianzhushanellidae
168615,Tiarechinidae
86807,Tibetitidae
108061,Tienodictyidae
85842,Timanodictyidae
205756,Timorechinidae
107285,Timorphyllidae
86245,Tindariidae
292024,Tirolitidae
69217,Tironuculidae
95930,Tissotiidae
147736,Tithonohomolidae
116148,Tiverinidae
171529,Tjaernoiidae
90262,Tofanellidae
120620,Tommotiidae
62536,Tonnidae
110866,Toomeyospongiidae
85344,Torellellidae
62543,Tornidae
92885,Tornoceratidae
154003,Torpedinidae
124200,Torynelasmatidae
168524,Toxasteridae
141749,Toxopneustidae
151351,Trachelocrinidae
127112,Trachichthyidae
338004,Trachoecidae
86805,Trachyceratidae
82093,Trachyleberididae
122128,Trachypsammiidae
110819,Trachyspiridae
62551,Trajanellidae
244399,Trapezidae
68964,Trapeziidae
244359,Trechmannellidae
124194,Trematidae
124235,Trematobolidae
290925,Trematoporidae
65392,Trenellidae
81549,Tretodictyidae
204088,Triactinellidae
267704,Triadocidaridae
141956,Triadotiaridae
92878,Triainoceratidae
83176,Triakidae
127006,Triasorhynchiidae
286945,Tribolbinidae
130432,Tribrachyocrinidae
119178,Trichasteridae
81213,Trichasteropsiidae
127945,Trichiuridae
225080,Trichodactylidae
265791,Trichomycteridae
62555,Trichotropidae
141011,Tricolnaticopsidae
169398,Tricornidae
180792,Tricorninidae
133742,Tricrepicephalidae
299490,Trifissuridae
62563,Triforidae
82281,Triglidae
62573,Trigoniidae
62574,Trigonioididae
123321,Trigonirhynchiidae
130611,Trigonithyrididae
119562,Trigonoceratidae
62575,Trigonodidae
100375,Trigonodontoidae
307368,Trigonorhynchiidae
90356,Trigonotretidae
119742,Trimerellidae
69639,Trimeroceratidae
90523,Trimusculidae
85372,Trinucleidae
62584,Triphoridae
124884,Triplesiidae
103408,Tripteroceratidae
327981,Trissexodontidae
197352,Tritoechiidae
62596,Triviidae
62601,Trochidae
68938,Trochoidomeandridae
103406,Trocholitidae
58435,Trochonematidae
111544,Trochotomidae
123003,Troedssonellidae
157856,Troosticrinidae
312594,Tropiastraeidae
117067,Tropiastreidae
86950,Tropiceltitidae
81206,Tropidasteridae
117296,Tropidastraeidae
56898,Tropidocoryphidae
57129,Tropidodiscidae
130889,Tropidoleptidae
86819,Tropitidae
62616,Truncatellidae
108077,Trupetostromatidae
57666,Tryblidiidae
68427,Trygonidae
119671,Trypanaxidae
302352,Trypetesidae
110484,Tryplasmatidae
118740,Trypostegidae
248985,Tschernyschewiidae
84723,Tsinaniidae
154067,Tsunyidiscidae
62622,Tubiferidae
58422,Tubinidae
163620,Tubocaudinidae
111607,Tubuliporidae
89119,Tudiclidae
258586,Tulipacrinidae
301233,Tulitidae
91437,Tumidocarcinidae
188225,Tunisiacrinidae
62644,Turbinellidae
62646,Turbinidae
112873,Turbinoliidae
253041,Turcicidae
96134,Turcuthecidae
119356,Turmalitidae
62680,Turridae
172703,Turrilepadidae
95378,Turrilitidae
55363,Turritellidae
65313,Tychobraheidae
169022,Tylocarididae
62709,Tylodinidae
85286,Tylostomatidae
304667,Tylotitidae
125089,Tyronellidae
69505,Ucumariidae
