taxon_no,taxon_name
163064,Neocyclocystoides
163077,Paradoxocycloides
163069,Platycycloides
163066,Smithocycloides
103245,Actinodiscus
30747,Apycnodiscus
30760,Cyclocystoides
103246,Diastocycloides
30784,Monocycloides
103247,Narrawayella
103453,Nicholsodiscus
30786,Polytryphocycloides
30791,Sievertsia
30799,Zygocycloides
30969,Hemicosmites
31034,Glyptosphaerites
31039,Holocystites
331447,Pentacystis
331411,Pustulocystis
307435,Pachycystis
307432,Parasphaeronites
31049,Protocrinites
307429,Archaegocystis
331437,Diplosphaeronis
31031,Eucystis
31037,Haplosphaeronis
31055,Sphaeronites
307420,Tetreucystis
31013,Allocystites
31014,Amphoracystis
31015,Archegocystis
31016,Aristocystites
31017,Asteroblastus
31018,Asterocystis
31019,Baculocystites
31020,Barbieria
31021,Batalleria
31022,Brightonicystis
31023,Bulbocystis
31024,Calix
31025,Campylostoma
31026,Carpocystites
31027,Codiacystis
31028,Dactylocystis
31029,Destombesia
31030,Estonocystis
31032,Eumorphocystis
31033,Fungocystites
31035,Glyptosphaeronites
31038,Hippocystis
31040,Lepidocalix
31041,Lichenoides
31042,Mesocystis
31043,Metasterocystis
31044,Pachycalix
31045,Paleosphaeronites
31046,Pemphocystis
31047,Phlyctocystis
31048,Proterocystites
31050,Pseudaristocystis
31051,Pyrocystites
31052,Regnellicystis
31053,Revalocystis
31054,Sinocystis
31056,Tholocystis
31057,Trematocystis
32934,Acropeltis
32935,Acrosaster
32938,Arbacia
168600,Arbaciella
32939,Arbia
32940,Atopechinus
32941,Baueria
32945,Codiopsis
32946,Coelopleurus
32947,Cottaldia
32958,Glypticus
32962,Goniopygus
168601,Heteropodia
32971,Magnosia
32979,Pleiocyphus
168602,Podocidaris
259523,Dialithocidaris
259524,Pygmaeocidaris
259525,Tetrapygus
311710,Aspidodiadema
32858,Eosalenia
32867,Tiaridia
32735,Bothriocidaris
32736,Neobothriocidaris
32737,Unibothriocidaris
53896,Salenocidaris
33046,Atactus
33050,Echinus
33053,Gracilechinus
33056,Hypechinus
33057,Isechinus
168607,Paracentrotus
33061,Psammechinus
33064,Stirechinus
33048,Echinometra
33052,Evechinus
33055,Heterocentrotus
294195,Hipponoe
33000,Arachniopleurus
33006,Dictyopleurus
32957,Glyphocyphus
168605,Glyptodiadema
32964,Hemidiadema
33028,Progonechinus
33033,Radiocyphus
33047,Diplosalenia
33060,Parasalenia
33065,Strongylocentrotus
32999,Amblypneustes
33003,Brochopleurus
33005,Desmechinus
33007,Echinocyphus
33009,Erbechinus
168606,Genocidaris
33011,Glyptechinus
33012,Goniosigma
33013,Grammechinus
33014,Graphepleurus
33015,Irenechinus
33016,Leiocyphus
33017,Leptopleurus
33019,Martinechinus
33021,Microcyphus
33023,Opechinus
259669,Ortholophus
33024,Paradoxechinus
33026,Printechinus
33029,Pseudarbacina
33030,Pseudechinus
33032,Pseudodicoptella
33034,Salmacis
33035,Scolechinus
33039,Temnechinus
33040,Temnopleurus
33041,Temnotrema
33042,Triplacidia
33043,Zeuglopleurus
141748,Goniopneustes
141754,Gymnechinus
33018,Lytechinus
33058,Nudechinus
33059,Oligophyma
141753,Pseudoboletia
33031,Pseudocentrotus
33062,Schizechinus
153758,Scholiechinus
33037,Sphaerechinus
33066,Toxopneustes
33067,Tripneustes
311715,Trigonocidaris
294463,Echanthus
33223,Hypsopygaster
33232,Nucleopygus
33233,Ochetes
33253,Rhynchopygus
33501,Notolampas
33502,Pisolampas
33207,Daradaster
33212,Eurhodia
33218,Gitolampas
33224,Ilarionia
33225,Kephrenia
33230,Neocatopygus
33242,Pliolampas
33243,Pseudopygaulus
33254,Santeelampas
33257,Studeria
33258,Termieria
33260,Zuffardia
33188,Acriaster
168654,Astrolampas
33193,Astropygaulus
33195,Bothryopneutes
33196,Calilampus
33199,Centropygus
116210,Clarkiella
33200,Claviaster
33201,Clypeanthus
33205,Colliclypeus
64249,Conoclypeus
33209,Echinanthus
33211,Eogaleropygus
259534,Harduinia
33226,Laticlypus
33228,Lovenilampas
33107,Ovulechinus
259536,Platypygus
53901,Procassidulus
33255,Stegopygus
259530,Conolampas
259531,Neolampas
259529,Oligopodia
259527,Porterpygus
32783,Alpicidaris
32787,Balanocidaris
32790,Chondrocidaris
32791,Cidaris
32792,Cyathocidaris
32797,Eucidaris
168937,Goniocidarina
153553,Leiocidaris
32805,Megacidaris
32817,Paracidaris
32818,Parhabdocidaris
32821,Phalacrocidaris
32822,Phyllacanthus
32823,Plegiocidaris
32824,Plococidaris
32827,Porocidaris
32828,Prionocidaris
32831,Rhabdocidaris
32834,Sinaecidaris
32836,Stylocidaris
32837,Temnocidaris
32841,Triassicidaris
311694,Ctenocidaris
32813,Notocidaris
32795,Diplocidaris
106808,Rolliericidaris
32838,Tetracidaris
58210,Nenoticidaris
32825,Polycidaris
32826,Poriocidaris
32784,Anaulocidaris
168932,Aplocidaris
330427,Couvelardicidaris
32794,Dicyclocidaris
288946,Eotiaris
32812,Miocidaris
32815,Pachycidaris
204378,Permocidaris
32829,Procidaris
32833,Serpianotiaris
106814,Nudicidaris
32785,Anisocidaris
32788,Caenocidaris
32808,Merocidaris
311695,Roseicidaris
32832,Sardocidaris
32842,Tylocidaris
32801,Histocidaris
32802,Lenticidaris
168933,Triadotiaris
32786,Austrocidaris
32793,Delocidaris
32798,Fellius
32799,Goniocidaris
32800,Hirudocidaris
32803,Leurocidaris
32807,Menocidaris
32809,Mesodiadema
32810,Mikrocidari
32811,Minicidaris
32814,Oedematocidaris
141958,Ogmocidaris
32816,Palmerius
32820,Paurocidaris
32830,Prophyllacanthus
141959,Psilocidaris
141960,Rhopalocidaris
141961,Schizocidaris
32839,Tretocidaris
33110,Abertella
33112,Amphiope
33114,Astriclypeus
33123,Echinodiscus
33111,Ammotrophus
33113,Arachnoides
33116,Clypeaster
33127,Fellaster
33131,Fossulaster
33148,Monostychia
33175,Scutellinoides
33206,Conoclypus
33235,Oviclypeus
33119,Dendraster
33146,Merriamaster
33170,Scaphechinus
33173,Scutellaster
33115,Astrodapsis
33121,Echinarachnius
33138,Kewia
33152,Nipponaster
33163,Remondella
33179,Tenuirachnius
33183,Vaquerosella
33125,Eoscutella
33194,Australanthus
33208,Domechinus
33213,Eurypetalum
33214,Faujasia
33215,Fauraster
33219,Gongrochanus
33227,Lefortia
33237,Petalobrissus
33247,Pygidiolampas
33250,Pygurostoma
33256,Stigmatopygus
33118,Cyamidia
33122,Echinocyamus
33126,Eoscutum
33128,Fibularia
33129,Fibulaster
33140,Lenicyamidia
33159,Porpitella
33178,Tarphypygus
33180,Thagastea
33181,Togocyamus
33130,Fibulina
33134,Hupea
33136,Jacksonaster
33139,Laganum
33157,Peronella
33158,Peronellites
33166,Rumphia
33177,Sismondia
33124,Encope
33143,Leodia
33144,Mellita
33145,Mellitella
33135,Iheringiella
33137,Karlaster
33147,Monophoraster
33117,Cubanaster
33150,Neolaganum
33151,Neorumphia
33169,Sanchezella
33184,Weisbordella
33104,Haimea
33105,Microlampas
33106,Oligopygus
33108,Protolampas
33149,Mortonella
33156,Periarchus
33161,Protoscutella
33132,Heliophora
33164,Rotula
33165,Rotuloidea
33171,Scutaster
33153,Parascutella
33154,Parmulechinus
33172,Scutella
311696,Taiwanaster
153595,Botriopygus
153606,Cossmannaster
33120,Durhamella
33133,Hesperaster
33141,Leniechinus
33142,Lenita
33155,Pentedium
33160,Proescutella
33162,Prowillungaster
33167,Runa
33168,Samlandaster
33174,Scutellina
33176,Scutulum
33182,Tournoueraster
33185,Willungaster
33186,Wythella
32853,Centrostephanus
32854,Diadema
204416,Echinothrix
32857,Eodiadema
32862,Kierechinus
32875,Mesodiadema
32864,Palaeodiadema
32865,Pedinothuria
32852,Ancylocidaris
32855,Endeodiadema
32856,Engelia
32860,Helodiadema
32861,Heteropedina
32863,Macrodiadema
32866,Pelanodiadema
33279,Tetraramania
32747,Echinocystites
32769,Perischocidaris
32775,Pronechinus
32776,Proterocidaris
32777,Rhenechinus
32757,Lepidesthes
32762,Meekechinus
32740,Aptilechinus
32743,Cavanechinus
32746,Devonocidaris
32750,Fournierechinus
32759,Ledidocidaris
32778,Tornquistellus
33045,Allocentrotus
33049,Echinostrephus
33051,Ellipsechinus
33054,Heliocidaris
33063,Spaniocyphus
33068,Trochoechinus
33069,Zenocentrotus
33191,Arnaudaster
33210,Echinolampas
33236,Parapygus
33241,Plesiolampas
33252,Rhyncholampas
33085,Conulus
33295,Galeraster
33094,Globator
33100,Pygopyrina
161947,Amblypygus
33092,Echinoneus
168631,Paleoechinoneus
310980,Pygoyrina
33102,Rhopostoma
33093,Galerites
33084,Cluniaster
33097,Mattsechinus
32847,Araeosoma
32848,Asthenosoma
32849,Echinothuria
311705,Hygrosoma
311709,Sperosoma
311706,Kamptosoma
32909,Allomma
32912,Colpotiara
32876,Micropedina
32931,Trochodiadema
311704,Calymne
33282,Aurelianaster
33283,Basseaster
33285,Cardiaster
33286,Cardiotaxis
33288,Cibaster
33291,Duncaniaster
33292,Echinocorys
33293,Entomaster
33294,Galeaster
33297,Ganbirretia
33298,Garumnaster
33300,Guettaria
33301,Hagenowia
33302,Hemipneustes
33303,Holaster
33305,Infulaster
33307,Ismidaster
33308,Jeronia
33310,Lampadaster
33311,Lampadocorys
33313,Messaoudia
33315,Offaster
33316,Opisopneustes
33317,Paronaster
33320,Pseudananchys
33322,Pseudoffaster
196985,Pseudoholaster
33323,Rispolia
33325,Scagliaster
33329,Stegaster
33331,Sternotaxis
33332,Taphraster
33333,Tholaster
33334,Titanaster
33335,Toxopatagus
33336,Zumoffenia
311702,Plexechinus
33319,Pourtalesia
168661,Stenonaster
311697,Carnarechinus
33287,Chelonechinus
33324,Sanchezaster
311701,Urechinus
33284,Cardabia
33368,Coraster
33289,Corechinus
33290,Coryslus
311703,Corystus
313227,Eoholaster
33296,Galeola
33299,Giraliaster
33390,Habanaster
33304,Huttonechinus
33309,Labrotaxis
33312,Menuthiaster
33314,Nordenskjoeldaster
33457,Physaster
33318,Pomaster
33321,Pseudholaster
33326,Seunaster
259591,Smithiaster
33328,Spatagoides
33493,Turanglaster
33081,Anorthopygus
33083,Camerogalerus
33088,Discoides
33089,Dixonia
33096,Lanieria
53904,Coenholectypus
33086,Coptodiscus
33087,Discholectypus
33095,Holectypus
33098,Metholectypus
53907,Adelopneustes
33090,Duperieria
33091,Echinogalerus
33099,Neoglobator
33101,Pyrina
204417,Micropyga
32744,Cravenechinus
32751,Gotlandechinus
32780,Xenechinus
32760,Lovenechinus
32761,Maccoya
32763,Melonechinus
32766,Oligoporus
32767,Palaechinus
32779,Wrightia
32781,Xysteria
311711,Caenopedina
32869,Diademopsis
32914,Dumblea
32870,Echinopedina
32871,Hemipedina
32872,Leiopedina
32874,Loriolipedina
32877,Palaeopedina
32878,Pedina
32879,Phalacropedina
32880,Phymopedina
32882,Pseudopedina
32881,Pseudorthopsis
32883,Stenechinus
32859,Farquharsonia
32873,Leptocidaris
32739,Albertechinus
32742,Aulechinus
32745,Deneechinus
32748,Ectinechinus
86957,Elliptechinus
32749,Eothuria
32752,Hyattechinus
32753,Kongielechinus
32754,Koninckocidaris
32755,Lepidechinoides
32756,Lepidechinus
32758,Lepidocentrus
32764,Myriastiches
32768,Palaeodiscus
32770,Perischodomus
32771,Pholidechinus
32772,Pholidocidaris
32773,Porechinus
33511,Lanternarius
311714,Emiratia
32933,Acanthechinus
32937,Aeolopneustes
32955,Gauthieria
32959,Glyptocidaris
32960,Glyptocyphus
32965,Hemithylus
32966,Jacquiertia
32968,Lambertechinus
32970,Leptechinus
32972,Micropsis
32974,Narindechinus
32977,Phymosoma
32980,Pleurodiadema
32983,Porosoma
32986,Rachiosoma
32990,Thylechinus
32936,Actinophyma
32942,Boletechinus
32948,Cotteaudia
32951,Dixieus
32952,Echinocyphus
32956,Gauthiosoma
32963,Hattopsis
32969,Leioechinus
32973,Murravechinus
32982,Polyplacida
32995,Winkleria
32996,Zeugopleurus
33071,Tiarechinus
32885,Atlasaster
32890,Acrosalenia
32894,Heterosalenia
311712,Holosalenia
106816,Milnia
32898,Monodiadema
32899,Polysalenia
32901,Pseudosalenia
32902,Recrosalenia
32892,Glyphopneustes
32893,Goniophorus
32895,Hyposalenia
32896,Idiocidaris
32900,Poropeltaris
32903,Salenia
32904,Salenidia
32905,Trisalenia
32906,Valsalenia
32891,Eurysalenia
32897,Leptosalenia
259666,Sphenaster
33345,Antillaster
33349,Asterostoma
33355,Brissolampas
33356,Brissomorpha
33367,Cleistechinus
33397,Heterobrissus
33426,Megapetalus
33435,Moronaster
33460,Platybrissus
33466,Prosostoma
33475,Pygospatangus
33341,Aguayoaster
168747,Arcaechinus
33357,Brissopatagus
33359,Brissopsis
33360,Brissus
33366,Cionobrissus
33371,Cyclaster
33372,Diplodetus
33381,Eupatagus
33383,Fernandezaster
33384,Fourtaunia
33386,Gillechinus
33389,Gualtieria
33395,Herreraster
33399,Hikelaster
33404,Hysteraster
33412,Lajanaster
33421,Macropneustes
33423,Mariania
33424,Mauritanaster
33427,Megapneustes
33428,Meoma
33429,Metalia
33431,Migliorinia
33456,Pharaonaster
33459,Plagiobrissus
33461,Plesiaster
33462,Plesiopatagus
33476,Radiobrissus
33477,Rhynobrissus
33478,Rojasia
33487,Stomaporus
33488,Taimanawa
33491,Trachypatagus
33494,Unifascia
33364,Cheopsia
33370,Crucibrissus
33374,Distefanaster
33375,Ditremaster
33391,Hemiaster
33394,Hernandezaster
33398,Heterolampas
33400,Holcopneustes
33403,Hypsopatagus
33407,Isopetalum
86446,Mecaster
33447,Palhemiaster
33469,Psephoaster
33497,Vomeraster
33498,Washitaster
33352,Breynia
33365,Chuniola
33377,Echinocardium
33418,Lovenia
33495,Verbeekia
33358,Brissopneustes
33408,Isopneustes
33430,Micraster
33444,Ovulaster
33401,Homoeaster
33413,Lambertiaster
33415,Leiostomaster
33442,Ornithaster
33445,Palaeostoma
311699,Palaeotropus
33446,Paleopneustes
33455,Pericosmus
33338,Abatus
33340,Agassizia
168731,Anisaster
33354,Brisaster
33373,Diploporaster
33382,Faorina
33392,Hemifaorina
33393,Hemigymnia
33410,Kina
33414,Lambertona
33417,Linthia
33433,Moira
33441,Opissaster
33449,Parabrissus
33454,Peribrissus
33464,Prenaster
33465,Proraster
33470,Pseudobrissus
168741,Saviniaster
33481,Schizaster
33482,Schizopneustes
33492,Tripylus
33353,Brightonia
33306,Iraniaster
33416,Leviechinus
33327,Somaliaster
33350,Atelospatangus
33411,Laevipatagus
33422,Maretia
33483,Semipetalion
33486,Spatangus
33339,Adytaster
33346,Aphelaster
33376,Douvillaster
33378,Enallopneustes
33396,Heteraster
33405,Isaster
33406,Isomicraster
33420,Macraster
33432,Mokotibaster
33448,Palmeraster
33463,Polydesmaster
33490,Toxaster
33342,Allotoxaster
33343,Amoraster
33347,Apoxypetalum
259658,Archaeopneustes
33351,Barnumia
153637,Brissoides
33361,Cagaster
33362,Caribbaster
33363,Cestobrissus
33369,Cottreaucorys
144560,Enallaster
33379,Enichaster
33380,Epiaster
33387,Gonzalezaster
259662,Gymnopatagus
33402,Homoeopetalus
259668,Hypselaster
33409,Kertaster
53899,Leymeriaster
33425,Mazzettia
33436,Mortensenaster
33437,Mundaster
144963,Murraypneustes
33438,Neoproraster
33439,Nipponaster
33440,Nudobrissus
33443,Orthaster
33450,Paraheteraster
33453,Peraspatangus
33452,Periaster
53821,Peroniaster
33458,Pictaviechinus
259652,Pliotoxaster
33471,Pseudogibbaster
33472,Pseudolinthia
33473,Pseudowashitaster
33474,Pusillaster
33479,Royasendia
153654,Schizobrissus
33484,Somalechinus
144965,Spatagobrissus
33489,Tessieria
33499,Wuarnia
32943,Circopeltis
32944,Codechinus
32949,Diplechinus
32950,Diplotagma
32953,Echinotiara
32961,Gomphechinus
32967,Jeannetia
32975,Noetlingaster
32976,Phymechinus
32978,Phymotaxis
32981,Polycyphus
32984,Psephechinus
32985,Pseudarbacia
32987,Stomechinus
168596,Stomopneustes
32989,Thierychinus
32991,Tiarechinopsis
32992,Triadechinus
32993,Trochalosoma
307968,Parastomechinus
32998,Ambipleurus
33001,Arbacina
33002,Asaphechinus
33004,Cryptechinus
33010,Gagaria
153556,Hebertia
33020,Medocechinus
53905,Micropsidia
33022,Mirechinus
33025,Pentechinus
33027,Prionechinus
33038,Tatechinus
33189,Apatopygus
32741,Archaeocidaris
204370,Eocidaris
168930,Lepidocidaris
32765,Nortonechinus
32774,Polytaxicidaris
33516,Silurocidaris
32844,Xenocidaris
33190,Archiacia
33217,Gentilia
33204,Clypeus
33244,Pseudopygurus
33251,Pygurus
33202,Clypeolampas
33259,Vologesia
33264,Cardiopelta
33265,Collyrites
33268,Cyclolampas
33271,Grasia
33276,Proholaster
33277,Pygomalus
33506,Desorella
33510,Infraclypeus
33513,Menopygus
33262,Acrolusia
33263,Cardiolampas
33266,Collyropsis
33267,Corthya
33269,Dialyaster
33270,Disaster
33273,Metaporinus
168660,Oustechinus
33216,Galeropygus
32910,Asterocidaris
32911,Cidaropsis
32954,Eurypneustes
32915,Gymnocidaris
32916,Hemicidaris
32917,Hemitiaris
32918,Hessotiara
32924,Plesiocidaris
32926,Pseudocidaris
32928,Sphaerotiaris
33509,Heterocidaris
33198,Catopygus
33203,Clypeopygus
33221,Hemicara
33222,Hypopygurus
33231,Nucleolites
33234,Oolopygus
33238,Phyllobrissus
33239,Plagiochasma
33245,Pseudosorella
33246,Pygaulus
33248,Pygopistes
33073,Brochechinus
33074,Dubarechinus
33008,Echinopsis
33075,Gymnodiadema
33076,Orthocidaris
33077,Orthopsis
33078,Scaptodiadema
32850,Pelanechinus
32908,Acrocidaris
32913,Diplopodia
32919,Heterodiadema
32920,Hypodiadema
32921,Loriolia
32922,Microdiadema
32923,Pedinopsis
32925,Polydiadema
32927,Pseudodiadema
32929,Tetragramma
32930,Tiaromma
32994,Trochotiara
32886,Pileus
168956,Plesiechinus
32888,Pygaster
313168,Tetraromania
33280,Tithonia
32804,Levicidaris
32806,Megaporocidaris
168931,Mikrocidaris
32819,Parvicidaris
32840,Triadocidaris
32843,Vinchuscanchaia
32845,Zardinechinus
313228,Aulacopygus
168619,Besairiecidaris
113593,Bothryopneustes
33504,Bramus
103494,Bromidechinus
151209,Cidarites
33505,Crinocidaris
294283,Deakia
259593,Dysaster
63797,Echinocrinus
33508,Galeroclypeus
33272,Hyboclypus
33512,Loriolella
313169,Orbigniana
209852,Parechinus
33278,Pygorhytis
33515,Radiolus
30804,Cyathocystis
30805,Cyathotheca
345559,Porosublastus
30763,Dinocystis
30806,Edrioaster
345551,Pseudedriophus
30810,Rhenopyrgus
30801,Aepyaster
30802,Astrocystites
30803,Cambroblastus
30807,Edriophus
30808,Lampteroblastus
30809,Paredriophus
30811,Totiglobus
30745,Agelacrinites
30757,Cooperidiscus
30764,Discocystis
30776,Hystrichopsydrax
30777,Isorophus
30778,Isorophusella
30782,Lepidodiscus
30783,Lispidecodus
30785,Neoisorophusella
94243,Parapostibulla
30787,Postibulla
111396,Pyrgopostibulla
30790,Savagella
30795,Thresherodiscus
30797,Ulrichidiscus
30767,Euhydrodiskos
30748,Archaepyrgus
30749,Argodiscus
30751,Belochthus
30752,Bostryclavus
30754,Chatsworthia
30756,Clavidiscus
30758,Cryptogoleus
30759,Curvitriordo
30762,Deltadiscus
30765,Edriodiscus
30766,Epipaston
30768,Fanulodiscus
30769,Floridiscus
30771,Giganticlavus
30772,Hadrochthus
30773,Hadrodiscus
30775,Hypsiclavus
30779,Krama
30789,Rectitriordo
30792,Spiraclavus
30793,Stalticodiscus
30746,Anglidiscus
30750,Bassleridiscus
30753,Carneyella
30755,Cincinnatidiscus
30761,Cystaster
30770,Foerstediscus
30774,Hemicystites
30780,Lebetodiscus
30781,Lepidoconia
30788,Pyrgocystis
30794,Streptaster
30796,Timeischytes
259418,Anedriophus
259419,Euryeschatia
259420,Moroccopyrgus
241677,Stromatocyctites
30813,Stromatocystites
30815,Walcottidiscus
30798,Xenocystites
264200,Aragocystites
30814,Cambraster
259417,Kailidiscus
31071,Ascocystites
31072,Cambrocrinus
31073,Eocystites
31074,Eustypocystis
31075,Nolichuckia
31076,Pareocrinus
31077,Ridersia
151002,Alanisicystis
120076,Globoeocrinus
31066,Gogia
145951,Guizhoueocrinus
31097,Sinoeocrinus
145684,Lyracystis
31067,Palaeocystites
149213,Wudingeocrinus
31060,Kinzercystis
31061,Lepidocystis
270935,Heckerocrinus
31098,Tatonkacystis
31079,Trachelocrinus
31086,Cryptocrinites
31063,Acanthocystites
31064,Akadocrinus
145699,Balangicystis
330505,Balantiocystis
31080,Batherocystis
31082,Bolboporites
31083,Bromidocystis
31084,Cardiocystites
31085,Cigara
31087,Cymbionites
345772,Haimacystis
31088,Lapillocystites
319822,Llanocystis
31089,Luhocrinus
31090,Lysocystites
31092,Marjumicystis
69052,Paracryptocrinites
31093,Peridionites
31094,Petalocystites
31095,Pilocystites
31096,Polyptychella
151062,Ubaghsicystis
30817,Helicoplacus
30818,Polyplacus
151524,Waucobella
30819,Westgardella
31296,Paleochiridota
161965,Pseudocaudina
70635,Holothuriopsis
164164,Myriotrochus
162338,Synapta
31317,Palaeocucumaria
60666,Holothuria
60765,Labidodemas
161958,Protholothuria
31263,Bathysynactites
31265,Collbatothuria
31267,Holothuropsis
247101,Paleopentacta
31260,Strobilothyone
59651,Ceto
31244,Monilipsolus
247103,Parapsolus
61983,Psolidum
61984,Psolus
31231,Andenothyone
31250,Priscoligula
31252,Priscopedatoides
31254,Pseudostaurocumites
186035,Oneirophantites
61176,Molpadia
31315,Etheridgella
161955,Arthrochirota
31323,Conisia
31325,Crucivirga
164216,Cucumaria
148255,Laetmophasma
164161,Thyonidium
90341,Asturicystis
31132,Decacystis
31133,Gyrocystis
151131,Lignanicystis
31134,Trochocystites
31135,Trochocystoides
31222,Eucladia
163175,Linguaserra
103496,Gillocystis
161728,Rhenosquama
163163,Erisserra
163168,Longiserra
163172,Ornatoserra
31283,Protocaudina
31224,Rotasaccus
31221,Cardioserra
31223,Euthemon
31225,Sollasina
31226,Volchovia
104755,Euryale
31544,Tremataster
31533,Hallaster
31534,Lapworthura
31539,Miospondylus
94464,Ophiopolytretus
163020,Astutuaster
128951,Budenbachia
163025,Chattaster
31529,Drepanaster
101961,Eugasterella
31532,Furcaster
128780,Gregoriura
102913,Hypophiura
31538,Mastigophiura
31540,Palaeophiura
31541,Protaster
101896,Strataster
31543,Taeniaster
163022,Weigeltura
31553,Aganaster
31555,Amphioplus
53836,Amphiura
254988,Bibophiura
53853,Deckersamphiura
31564,Nullamphiura
31567,Ophiocnida
31588,Xanthamphiura
31558,Arenorbis
31562,Geocoma
72099,Ophiohybris
31574,Ophiopetra
31585,Sinosura
53828,Dermocoma
31563,Hemieuryale
53819,Sigsbeia
179379,Inexpectacantha
281841,Leadagmara
31565,Ophiacantha
31571,Ophioglyphoida
31572,Ophiolancea
31575,Ophiopinna
81973,Ophioplinthaca
53839,Ophiactis
53823,Ophiopholis
72100,Ophiochiton
31568,Ophiocoma
53813,Ophiarachna
53825,Ophioderma
53792,Ophiopeza
31583,Palaeocoma
31556,Aplocoma
31557,Archaeophiomusium
348154,Enakomusium
348153,Eozonella
53739,Mesophiomusium
53840,Ophiolepis
31573,Ophiomusium
205275,Ophiozonella
53842,Ophiomyxa
53841,Ophioscolex
53845,Ophiosmilax
53847,Ophiothela
31576,Ophiothrix
31554,Amphiophiura
31560,Aspiduriella
31561,Cholaster
179381,Eirenura
53891,Felderophiura
81042,Huangzhishania
31569,Ophiocrossota
31570,Ophiocten
31577,Ophiotitanos
31579,Ophiura
82001,Ophiurites
82505,Praeaplocoma
53834,Stegophiura
31559,Argentinaster
31566,Ophiaulax
31581,Ophiurina
31584,Silesiaster
31586,Stephanoura
103934,Stephanouropsis
31587,Syntomospina
113665,Dolicharthra
53815,Ophiotrapezium
160796,Ophiuricoma
81924,Plathyarthra
31548,Asteronyx
31549,Eospondylus
31550,Kentrospondylus
64804,Astrodendrum
81892,Astrophyton
31551,Onychaster
53843,Trichaster
153782,Hexuraster
131802,Vandelooaster
31524,Armathyraster
31527,Cheiropteraster
31528,Crepidosoma
31530,Encrinaster
31531,Euzonosoma
31535,Loriolaster
153769,Marginura
31537,Mastigactis
102946,Urozoma
159427,Hymenosoma
31525,Aulactis
127756,Ataxaster
31378,Calyptactis
31589,Lumectaster
313834,Maydena
183673,Ophiaulaxoides
81920,Ophiaxina
164510,Ophioflabellum
164539,Ophioliassica
81890,Ophioma
31578,Ophiotrigonum
31580,Ophiurella
81916,Schizospondylus
31521,Stenaster
81917,Transspondylus
31109,Amygdalocystites
31108,Achradocystites
31110,Billingsocystis
31111,Canadocystis
31112,Comarocystites
31113,Implicaticystis
31114,Oklahomacystis
31115,Ovulocystites
31116,Schuchertocystis
31117,Sinclairocystis
31119,Globulocystites
31120,Malocystites
31121,Platycystites
31122,Wellerocystis
31123,Bistomiacystis
31124,Columbocystis
31125,Foerstecystis
31126,Springerocystis
331419,Quadrocystis
331415,Strabocystis
160776,Barroubiocystis
160778,Velieuxicystis
30980,Lovenicystis
259425,Novacystis
259427,Proctocystis
30949,Cheirocrinus
30951,Cheirocystis
30955,Cuniculocystis
30958,Echinoencrinites
330283,Fusicystis
30981,Macrocystella
30948,Caryocystites
30968,Heliocrinites
31003,Stichocystis
30978,Lingulocystis
30941,Amecystis
259428,Coopericystis
30957,Deltacystis
288852,Henicocystis
288846,Hillocystis
30987,Plethoschisma
30988,Pleurocystites
30990,Praepleurocystis
30995,Pygecystis
30996,Regulaecystis
259430,Turgidacystis
30939,Acantholepis
30940,Adocetocystis
30942,Anartiocystis
30943,Apiocystites
30944,Arachnocystites
30945,Brockocystis
30946,Callocystites
30950,Cheirocystella
30952,Coelocystis
30953,Coronocystis
30954,Corylocrinus
30956,Cystoblastus
30960,Erinocystis
30961,Eutretocystis
30962,Glansicystis
30963,Glaphyrocystis
30964,Glyptocystella
30965,Glyptocystites
30966,Hadrocystis
30967,Hallicystis
30970,Hesperocystis
30971,Heterocystites
30972,Homocystites
30973,Jaekelocystis
30974,Juglandocrinus
30975,Lepadocystis
30976,Lepocrinites
30977,Leptocystis
30979,Lipsanocystis
30982,Mimocystites
30983,Oocystis
30984,Orocystites
30985,Osculocystis
30986,Pirocystella
30989,Polycosmites
30991,Protocystis
30992,Prunocystites
30993,Pseudocrinites
30994,Ptychocosmites
30997,Rhipidocystis
30999,Schizocystis
31000,Scoliocystis
31001,Sphaerocystites
31002,Staurocystis
31004,Stribalocystites
31005,Strobilocystites
31006,Tanaocystis
31007,Tetracystis
31008,Thomacystis
31009,Tricosmites
31010,Tyrridiocystis
31011,Ulrichocystis
31337,Lepidasterina
31334,Archegonaster
101260,Catervaparmaster
31336,Chinianaster
31338,Ophioxenikos
102849,Thoralaster
31340,Villebrunaster
31512,Bdellacoma
136512,Embolaster
31513,Eophiura
153780,Haughtonaster
31516,Palaeura
31518,Pradesura
31514,Klasmura
163013,Pectenura
163011,Pectinura
31515,Medusaster
162982,Umerophiura
159422,Erinaceaster
31339,Stuertzura
31335,Archophiactis
31520,Rhopalocoma
102889,Tribulosaster
31510,Acinetaster
31511,Antiquaster
31379,Echinasterella
31381,Hystrigaster
128159,Jaekelaster
31344,Palasteriscus
31519,Ptilonaster
31522,Stuertzaster
31155,Acuticarpus
259302,Ampelocarpus
31157,Archaeocothurnus
259303,Flabellicarpus
205066,Ponticulocarpus
259308,Proscotiaecystis
64822,Sokkaejaecystis
31156,Amygdalotheca
31158,Babinocystis
31159,Beryllia
31160,Bohemiaecystis
31161,Ceratocystis
31162,Chauvelia
31163,Chauvelicystis
31164,Cothurnocystis
31165,Cothurnocystisbifida
31166,Domfrontia
