Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Freibergite,Ag<sup>1+</sup><sub>6</sub>Cu<sup>1+</sup><sub>4</sub>Fe<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13-x</sub>,Ag^1+^_6_Cu^1+^_4_Fe^2+^_2_Sb^3+^_4_S^2-^_13-x_,Ag Cu Fe Sb S,Germany,Tennantite,tennantite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Freieslebenite,AgPbSbS<sub>3</sub>,AgPbSbS_3_,Ag Pb Sb S,Germany,Â ,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Greenockite,Cd<sup>2+</sup>S<sup>2-</sup>,Cd^2+^S^2-^,Cd S,United Kingdom,Wurtzite,wurtzite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Jamesonite,Pb<sup>2+</sup><sub>4</sub>Fe<sup>2+</sup>Sb<sup>3+</sup><sub>6</sub>S<sup>2-</sup><sub>14</sub>,Pb^2+^_4_Fe^2+^Sb^3+^_6_S^2-^_14_,Pb Fe Sb S,United Kingdom,Â ,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Kesterite,Cu<sup>1+</sup><sub>2</sub>Zn<sup>2+</sup>Sn<sup>4+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_2_Zn^2+^Sn^4+^S^2-^_4_,Cu Zn Sn S,Russia,Sphalerite,stannite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Linnaeite,Co<sup>2+</sup>Co<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>4</sub>,Co^2+^Co^3+^_2_S^2-^_4_,Co S,Sweden,Spinel,linnaeite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Marcasite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Marcasite,Marcasite-LÃ¶llingite-marcasite subgroup
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Proustite,Ag<sub>3</sub>AsS<sub>3</sub>,Ag_3_AsS_3_,Ag As S,unknown,Â ,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Pyrargyrite,Ag<sub>3</sub>SbS<sub>3</sub>,Ag_3_SbS_3_,Ag Sb S,unknown,Â ,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Stannite,Cu<sup>1+</sup><sub>2</sub>Fe<sup>2+</sup>Sn<sup>4+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_2_Fe^2+^Sn^4+^S^2-^_4_,Cu Fe Sn S,United Kingdom,Sphalerite,stannite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Stannoidite,"Cu<sup>1+</sup><sub>8</sub>Fe<sup>3+</sup><sub>2</sub>(Fe<sup>2+</sup>,Zn<sup>2+</sup>)Sn<sup>4+</sup><sub>2</sub>S<sup>2-</sup><sub>12</sub>","Cu^1+^_8_Fe^3+^_2_(Fe^2+^,Zn^2+^)Sn^4+^_2_S^2-^_12_",Cu Fe Zn Sn S,Japan,Stannoidite,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Stephanite,Ag<sub>5</sub>SbS<sub>4</sub>,Ag_5_SbS_4_,Ag Sb S,Germany,Â ,Â 
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Wurtzite,Zn<sup>2+</sup>S<sup>2+</sup>,Zn^2+^S^2+^,Zn S,Bolivia,Wurtzite,wurtzite
390,382,259011,"Garibaldi Deposit, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-57,-52,-65,-13,-11,"-30.964444444444,-65.219722222222",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
390,382,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-57,-65,-13,-52,"-30.9825,-65.231111111111",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
390,382,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-57,-65,-13,-52,"-30.9825,-65.231111111111",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
390,382,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-57,-65,-13,-52,"-30.9825,-65.231111111111",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
485,470,215104,"Adobe Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-11,-15,-65,-42,0,"-23.1875,-65.7",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
485,470,215104,"Adobe Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-11,-15,-65,-42,0,"-23.1875,-65.7",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
485,470,215104,"Adobe Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-11,-15,-65,-42,0,"-23.1875,-65.7",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
485,470,215104,"Adobe Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-11,-15,-65,-42,0,"-23.1875,-65.7",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Acanthite,Ag<sup>1+</sup><sub>2</sub>S<sup>2-</sup>,Ag^1+^_2_S^2-^,Ag S,Czech Republic,Acanthite,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Alabandite,Mn<sup>2+</sup>S,Mn^2+^S,Mn S,Romania / Turkey,Rocksalt,galena
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Boulangerite,Pb<sub>5</sub>Sb<sub>4</sub>S<sub>11</sub>,Pb_5_Sb_4_S_11_,Pb Sb S,France,Â ,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Bournonite,CuPbSbS<sub>3</sub>,CuPbSbS_3_,Cu Pb Sb S,United Kingdom,Â ,bournonite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Cubanite,Cu<sup>1+</sup>Fe<sup>2+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>3</sub>,Cu^1+^Fe^2+^Fe^3+^S^2-^_3_,Cu Fe S,Cuba,Wurtzite,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Gudmundite,FeSbS,FeSbS,Fe Sb S,Sweden,Arsenopyrite,arsenopyrite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Kesterite,Cu<sup>1+</sup><sub>2</sub>Zn<sup>2+</sup>Sn<sup>4+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_2_Zn^2+^Sn^4+^S^2-^_4_,Cu Zn Sn S,Russia,Sphalerite,stannite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Mackinawite,"(Fe,Ni)<sub>1-1.07</sub>S","(Fe,Ni)_1-1.07_S",Fe Ni S,USA,Â ,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Marcasite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Marcasite,Marcasite-LÃ¶llingite-marcasite subgroup
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Polybasite,"Cu(Ag,Cu)<sub>6</sub>Ag<sub>9</sub>Sb<sub>2</sub>S<sub>11</sub>","Cu(Ag,Cu)_6_Ag_9_Sb_2_S_11_",Cu Ag Sb S,Mexico / Germany,Polybasite,polybasite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Pyrargyrite,Ag<sub>3</sub>SbS<sub>3</sub>,Ag_3_SbS_3_,Ag Sb S,unknown,Â ,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Semseyite,Pb<sub>9</sub>Sb<sub>8</sub>S<sub>21</sub>,Pb_9_Sb_8_S_21_,Pb Sb S,Romania,Â ,plagionite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Stannite,Cu<sup>1+</sup><sub>2</sub>Fe<sup>2+</sup>Sn<sup>4+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_2_Fe^2+^Sn^4+^S^2-^_4_,Cu Fe Sn S,United Kingdom,Sphalerite,stannite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Wurtzite,Zn<sup>2+</sup>S<sup>2+</sup>,Zn^2+^S^2+^,Zn S,Bolivia,Wurtzite,wurtzite
485,470,194547,"Esperanza Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
485,470,194547,"Esperanza Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
485,470,194547,"Esperanza Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
485,470,194547,"Esperanza Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
485,470,194547,"Esperanza Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
485,470,22980,"La Esperanza Deposit, Humahuaca Department, Jujuy, Argentina",,22980,"La Esperanza Deposit, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
485,470,22980,"La Esperanza Deposit, Humahuaca Department, Jujuy, Argentina",,22980,"La Esperanza Deposit, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
485,470,194548,"Oriental Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
485,470,194548,"Oriental Prospect, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",0,0,0,0,0,0,"0,0",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Acanthite,Ag<sup>1+</sup><sub>2</sub>S<sup>2-</sup>,Ag^1+^_2_S^2-^,Ag S,Czech Republic,Acanthite,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Bornite,Cu<sup>1+</sup><sub>5</sub>Fe<sup>3+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_5_Fe^3+^S^2-^_4_,Cu Fe S,unknown,Â ,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Chalcocite,Cu<sup>1+</sup><sub>2</sub>S<sup>2-</sup>,Cu^1+^_2_S^2-^,Cu S,unknown,Â ,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Colusite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>V<sup>3+</sup>As<sup>5+</sup><sub>3</sub>S<sup>2-</sup><sub>16</sub>,Cu^1+^_10_Cu^2+^_2_V^3+^As^5+^_3_S^2-^_16_,Cu V As S,USA,Germanite,germanite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Covellite,Cu<sup>1+</sup>S,Cu^1+^S,Cu S,Italy,Â ,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Enargite,Cu<sub>3</sub>AsS<sub>4</sub>,Cu_3_AsS_4_,Cu As S,Peru,Wurtzite,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Famatinite,Cu<sup>1+</sup>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^Cu^2+^_2_Sb^3+^S^2-^_4_,Cu Sb S,Argentina,Sphalerite,stannite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Goldfieldite,Cu<sup>1+</sup><sub>10</sub>Te<sup>4+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Te^4+^_4_S^2-^_13_,Cu Te S,USA,Tennantite,tennantite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Idaite,Cu<sub>3</sub>FeS<sup>2-</sup><sub>4</sub>,Cu_3_FeS^2-^_4_,Cu Fe S,Namibia,Sphalerite,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Luzonite,Cu<sub>3</sub>AsS<sup>2-</sup><sub>4</sub>,Cu_3_AsS^2-^_4_,Cu As S,Philippines,Sphalerite,stannite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Marcasite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Marcasite,Marcasite-LÃ¶llingite-marcasite subgroup
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Mawsonite,Cu<sup>1+</sup><sub>6</sub>Fe<sup>3+</sup><sub>2</sub>Sn<sup>4+</sup>S<sup>2-</sup><sub>8</sub>,Cu^1+^_6_Fe^3+^_2_Sn^4+^S^2-^_8_,Cu Fe Sn S,Australia,Â ,Â 
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Pearceite,"Cu(Ag,Cu)<sub>6</sub>Ag<sub>9</sub>As<sub>2</sub>S<sub>11</sub>","Cu(Ag,Cu)_6_Ag_9_As_2_S_11_",Cu Ag As S,USA,Polybasite,polybasite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Polybasite,"Cu(Ag,Cu)<sub>6</sub>Ag<sub>9</sub>Sb<sub>2</sub>S<sub>11</sub>","Cu(Ag,Cu)_6_Ag_9_Sb_2_S_11_",Cu Ag Sb S,Mexico / Germany,Polybasite,polybasite
