Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
61,61,19949,"Maggie Mine, Kamloops Mining Division, British Columbia, Canada",,19949,"Maggie Mine, Kamloops Mining Division, British Columbia, Canada",50,55,26,-121,-25,-16,"50.923888888889,-121.42111111111",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
206,205,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",50,39,40,-120,-30,-54,"50.661111111111,-120.515",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
206,205,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",50,39,40,-120,-30,-54,"50.661111111111,-120.515",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
206,205,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",50,39,40,-120,-30,-54,"50.661111111111,-120.515",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
206,205,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",,30204,"Afton Mine, Kamloops Mining Division, British Columbia, Canada",50,39,40,-120,-30,-54,"50.661111111111,-120.515",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
206,205,206420,"Ajax Cu-Au Deposit, Kamloops Mining Division, British Columbia, Canada",,206420,"Ajax Cu-Au Deposit, Kamloops Mining Division, British Columbia, Canada",50,36,51,-120,-31,-51,"50.614166666667,-120.53083333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
206,205,206420,"Ajax Cu-Au Deposit, Kamloops Mining Division, British Columbia, Canada",,206420,"Ajax Cu-Au Deposit, Kamloops Mining Division, British Columbia, Canada",50,36,51,-120,-31,-51,"50.614166666667,-120.53083333333",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
200,200,206425,"Bethlehem Mine, Kamloops Mining Division, British Columbia, Canada",,206425,"Bethlehem Mine, Kamloops Mining Division, British Columbia, Canada",50,29,39,-120,-59,-48,"50.494166666667,-120.99666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
200,200,206425,"Bethlehem Mine, Kamloops Mining Division, British Columbia, Canada",,206425,"Bethlehem Mine, Kamloops Mining Division, British Columbia, Canada",50,29,39,-120,-59,-48,"50.494166666667,-120.99666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
202,190,122804,"Highland Valley Copper Mine, Kamloops Mining Division, British Columbia, Canada",,122804,"Highland Valley Copper Mine, Kamloops Mining Division, British Columbia, Canada",50,27,1,-121,-2,-34,"50.450277777778,-121.04277777778",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
202,192,206400,"Lornex Mine, Kamloops Mining Division, British Columbia, Canada",,206400,"Lornex Mine, Kamloops Mining Division, British Columbia, Canada",50,27,1,-121,-2,-35,"50.450277777778,-121.04305555556",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
202,192,206400,"Lornex Mine, Kamloops Mining Division, British Columbia, Canada",,206400,"Lornex Mine, Kamloops Mining Division, British Columbia, Canada",50,27,1,-121,-2,-35,"50.450277777778,-121.04305555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
186,186,206434,"Eaglehead Prospect, Liard Mining Division, British Columbia, Canada",,206434,"Eaglehead Prospect, Liard Mining Division, British Columbia, Canada",58,29,2,-129,-6,-26,"58.483888888889,-129.10722222222",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
212,212,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",57,7,0,-131,-20,-42,"57.116666666667,-131.345",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
212,212,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",57,7,0,-131,-20,-42,"57.116666666667,-131.345",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
212,212,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",,228045,"Copper Canyon Prospect, Liard Mining Division, British Columbia, Canada",57,7,0,-131,-20,-42,"57.116666666667,-131.345",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
195,195,203681,"Red Bluff Prospect, Liard Mining Division, British Columbia, Canada",,203681,"Red Bluff Prospect, Liard Mining Division, British Columbia, Canada",56,40,0,-131,-6,0,"56.666666666667,-131.1",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
195,195,203681,"Red Bluff Prospect, Liard Mining Division, British Columbia, Canada",,203681,"Red Bluff Prospect, Liard Mining Division, British Columbia, Canada",56,40,0,-131,-6,0,"56.666666666667,-131.1",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
210,195,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",57,42,0,-129,-48,-19,"57.7,-129.80527777778",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
210,195,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",57,42,0,-129,-48,-19,"57.7,-129.80527777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
210,195,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",57,42,0,-129,-48,-19,"57.7,-129.80527777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
210,195,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",,206460,"Red Chris Cu-Au Deposit, Liard Mining Division, British Columbia, Canada",57,42,0,-129,-48,-19,"57.7,-129.80527777778",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
64,30,203250,"Robb Lake, Liard Mining Division, British Columbia, Canada",,203250,"Robb Lake, Liard Mining Division, British Columbia, Canada",56,55,48,-123,-42,-47,"56.93,-123.71305555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
64,30,203250,"Robb Lake, Liard Mining Division, British Columbia, Canada",,203250,"Robb Lake, Liard Mining Division, British Columbia, Canada",56,55,48,-123,-42,-47,"56.93,-123.71305555556",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
220,220,206403,"Schaft Creek Cu-Mo-Au-Ag Deposit, Liard Mining Division, British Columbia, Canada",,206403,"Schaft Creek Cu-Mo-Au-Ag Deposit, Liard Mining Division, British Columbia, Canada",57,21,51,-130,-59,-25,"57.364166666667,-130.99027777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
85,55,30185,"Lillooet Mining Division, British Columbia, Canada",,206402,"Taseko Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",50,51,5,-122,-53,-15,"50.851388888889,-122.8875",Magnesite,MgCO<sub>3</sub>,MgCO_3_,Mg C O,Italy,Calcite,calcite
80,79,206418,"Fish Lake Cu-Au Deposit, Lillooet Mining Division, British Columbia, Canada",,206418,"Fish Lake Cu-Au Deposit, Lillooet Mining Division, British Columbia, Canada",51,27,49,-123,-37,-32,"51.463611111111,-123.62555555556",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
58,55,206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",,206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",51,8,0,-122,-36,-51,"51.133333333333,-122.61416666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
58,55,206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",,206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",51,8,0,-122,-36,-51,"51.133333333333,-122.61416666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
173,169,12057,"Island Copper Mine (Utah Mines Ltd.), Nanaimo Mining Division, British Columbia, Canada",,12057,"Island Copper Mine (Utah Mines Ltd.), Nanaimo Mining Division, British Columbia, Canada",50,36,0,-127,-28,-40,"50.6,-127.47777777778",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
541,521,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",Continental Extension,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",49,9,8,-117,-11,-55,"49.152222222222,-117.19861111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
541,521,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",Continental Extension,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",49,9,8,-117,-11,-55,"49.152222222222,-117.19861111111",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
541,521,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",Continental Extension,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",49,9,8,-117,-11,-55,"49.152222222222,-117.19861111111",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
541,521,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",Continental Extension,489,"Hudson Bay Mine (H.B. Mine), Nelson Mining Division, British Columbia, Canada",49,9,8,-117,-11,-55,"49.152222222222,-117.19861111111",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
102,95,228124,"Giant Copper Cu Deposit (AM), New Westminster Mining Division, British Columbia, Canada",,30270,"New Westminster Mining Division, British Columbia, Canada",49,10,0,-121,-2,0,"49.166666666667,-121.03333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
170,170,18456,"Harrison Gold Mine (RN; Abo; GEO), New Westminster Mining Division, British Columbia, Canada",Continental Arc,18456,"Harrison Gold Mine (RN; Abo; GEO), New Westminster Mining Division, British Columbia, Canada",49,20,8,-121,-44,-37,"49.335555555556,-121.74361111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
102,95,30812,"Eureka-Victoria Silver Mine, New Westminster Mining Division, British Columbia, Canada",,30270,"New Westminster Mining Division, British Columbia, Canada",49,18,24,-121,-27,-56,"49.306666666667,-121.46555555556",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
102,95,131318,"Hemlock Valley, New Westminster Mining Division, British Columbia, Canada",,30270,"New Westminster Mining Division, British Columbia, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
149.23,142.15,220511,"Endako Mine (Denak Pit), Omenica Mining Division, British Columbia, Canada",,220511,"Endako Mine (Denak Pit), Omenica Mining Division, British Columbia, Canada",54,2,40,-125,-8,-4,"54.044444444444,-125.13444444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
149.23,142.15,220511,"Endako Mine (Denak Pit), Omenica Mining Division, British Columbia, Canada",,220511,"Endako Mine (Denak Pit), Omenica Mining Division, British Columbia, Canada",54,2,40,-125,-8,-4,"54.044444444444,-125.13444444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
53,52,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",55,0,10,-126,-13,-55,"55.002777777778,-126.23194444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
53,52,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",55,0,10,-126,-13,-55,"55.002777777778,-126.23194444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
53,52,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",,195132,"Bell Mine (Newman Mine), Omenica Mining Division, British Columbia, Canada",55,0,10,-126,-13,-55,"55.002777777778,-126.23194444444",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
51,51,195133,"Granisle Mine, Omenica Mining Division, British Columbia, Canada",,195133,"Granisle Mine, Omenica Mining Division, British Columbia, Canada",54,56,47,-126,-9,-24,"54.946388888889,-126.15666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
51,51,195133,"Granisle Mine, Omenica Mining Division, British Columbia, Canada",,195133,"Granisle Mine, Omenica Mining Division, British Columbia, Canada",54,56,47,-126,-9,-24,"54.946388888889,-126.15666666667",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
50,50,195134,"Morrison Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,195134,"Morrison Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",55,11,40,-126,-18,-55,"55.194444444444,-126.31527777778",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
121,121,228125,"Kwanika Prospect (Swan Prospect), Omenica Mining Division, British Columbia, Canada",,228125,"Kwanika Prospect (Swan Prospect), Omenica Mining Division, British Columbia, Canada",55,30,0,-125,-18,0,"55.5,-125.3",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
188,183,206452,"Mount Milligan Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,206452,"Mount Milligan Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",55,7,22,-124,-1,-39,"55.122777777778,-124.0275",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
188,183,206452,"Mount Milligan Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,206452,"Mount Milligan Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",55,7,22,-124,-1,-39,"55.122777777778,-124.0275",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
184,184,206462,"Lorraine Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,206462,"Lorraine Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",55,55,37,-125,-25,-52,"55.926944444444,-125.43111111111",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
184,184,206462,"Lorraine Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,206462,"Lorraine Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",55,55,37,-125,-25,-52,"55.926944444444,-125.43111111111",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
52,47,206456,"Berg Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",,206456,"Berg Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",53,48,13,-127,-26,-6,"53.803611111111,-127.435",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
52,47,206456,"Berg Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",,206456,"Berg Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",53,48,13,-127,-26,-6,"53.803611111111,-127.435",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
82,82,206396,"Huckleberry Mine, Omenica Mining Division, British Columbia, Canada",,206396,"Huckleberry Mine, Omenica Mining Division, British Columbia, Canada",53,40,52,-127,-10,-41,"53.681111111111,-127.17805555556",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
82,82,206396,"Huckleberry Mine, Omenica Mining Division, British Columbia, Canada",,206396,"Huckleberry Mine, Omenica Mining Division, British Columbia, Canada",53,40,52,-127,-10,-41,"53.681111111111,-127.17805555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
84,84,206439,"Ox Lake Cu Deposit, Omenica Mining Division, British Columbia, Canada",,206439,"Ox Lake Cu Deposit, Omenica Mining Division, British Columbia, Canada",53,40,25,-127,-3,-25,"53.673611111111,-127.05694444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
84,81,206429,"Whiting Creek Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",,206429,"Whiting Creek Cu-Mo Deposit, Omenica Mining Division, British Columbia, Canada",53,45,30,-127,-12,-54,"53.758333333333,-127.215",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
56,49,206453,"Big Onion Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",,206453,"Big Onion Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada",54,48,35,-126,-53,-40,"54.809722222222,-126.89444444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
200.2,199,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",57,0,21,-126,-45,-3,"57.005833333333,-126.75083333333",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
200.2,199,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",57,0,21,-126,-45,-3,"57.005833333333,-126.75083333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
200.2,199,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",,206398,"Kemess South Mine, Omenica Mining Division, British Columbia, Canada",57,0,21,-126,-45,-3,"57.005833333333,-126.75083333333",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
204.9,193.1,206467,"Pine Cu-Au-Mo Deposit, Omenica Mining Division, British Columbia, Canada",,206467,"Pine Cu-Au-Mo Deposit, Omenica Mining Division, British Columbia, Canada",57,13,0,-126,-43,0,"57.216666666667,-126.71666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
204.9,193.1,206467,"Pine Cu-Au-Mo Deposit, Omenica Mining Division, British Columbia, Canada",,206467,"Pine Cu-Au-Mo Deposit, Omenica Mining Division, British Columbia, Canada",57,13,0,-126,-43,0,"57.216666666667,-126.71666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Ancylite-(Ce),CeSr(CO<sub>3</sub>)<sub>2</sub>(OH)Â·H<sub>2</sub>O,CeSr(CO_3_)_2_(OH)Â·H_2_O,Ce Sr C O H,Denmark (Greenland),Ancylite,ancylite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Burbankite,"(Na,Ca)<sub>3</sub>(Sr,Ba,Ce)<sub>3</sub>(CO<sub>3</sub>)<sub>5</sub>","(Na,Ca)_3_(Sr,Ba,Ce)_3_(CO_3_)_5_",Na Ca Sr Ba Ce C O,USA,Burbankite,burbankite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Cordylite-(Ce),"(Na,Ca,<span style=""border: 1px solid #333; font-size:7px;"">Â Â Â </span>)BaCe<sub>2</sub>(CO<sub>3</sub>)<sub>4</sub>(F,O)","(Na,Ca,[box])BaCe_2_(CO_3_)_4_(F,O)",Na Ca Ba Ce C O F,Denmark (Greenland),Cordylite,Â 
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Huanghoite-(Ce),BaCe(CO<sub>3</sub>)<sub>2</sub>F,BaCe(CO_3_)_2_F,Ba Ce C O F,China,Â ,Â 
361,337,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",,31162,"Aley Creek, Omenica Mining Division, British Columbia, Canada",56,27,58,-123,-44,-57,"56.466111111111,-123.74916666667",Strontianite,SrCO<sub>3</sub>,SrCO_3_,Sr C O,United Kingdom,Aragonite,aragonite
143,143,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",49,52,40,-120,0,-20,"49.877777777778,-120.00555555556",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
143,143,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",49,52,40,-120,0,-20,"49.877777777778,-120.00555555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
