Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
398,303,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",-35,-33,-6,143,34,53,"-35.551666666667,143.58138888889",Powellite,CaMoO<sub>4</sub>,CaMoO_4_,Ca Mo O,USA,Scheelite,scheelite
398,303,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",-35,-33,-6,143,34,53,"-35.551666666667,143.58138888889",Pseudorutile,Fe<sup>3+</sup><sub>2</sub>Ti<sup>4+</sup><sub>3</sub>O<sub>9</sub>,Fe^3+^_2_Ti^4+^_3_O_9_,Fe Ti O,Australia,Tivanite,Â 
398,303,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",-35,-33,-6,143,34,53,"-35.551666666667,143.58138888889",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
398,303,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",,202,"Lake Boga Granite Quarry, Swan Hill Rural City, Victoria, Australia",-35,-33,-6,143,34,53,"-35.551666666667,143.58138888889",Uraninite,UO<sub>2</sub>,UO_2_,U O,Czech Republic,Fluorite,uraninite
408,392,46171,"Womobi Mine, Thologolong, Victoria, Australia",,46171,"Womobi Mine, Thologolong, Victoria, Australia",-35,-58,-7,147,24,0,"-35.968611111111,147.4",Russellite,Bi<sub>2</sub>WO<sub>6</sub>,Bi_2_WO_6_,Bi W O,United Kingdom,Â ,koechlinite
408,392,46171,"Womobi Mine, Thologolong, Victoria, Australia",,46171,"Womobi Mine, Thologolong, Victoria, Australia",-35,-58,-7,147,24,0,"-35.968611111111,147.4",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
3350,65,220,"Coppin Pool, Ashburton Shire, Western Australia, Australia",,220,"Coppin Pool, Ashburton Shire, Western Australia, Australia",-22,-50,0,118,8,0,"-22.833333333333,118.13333333333",Tenorite,Cu<sup>2+</sup>O,Cu^2+^O,Cu O,Italy,Â ,Â 
3350,65,220,"Coppin Pool, Ashburton Shire, Western Australia, Australia",,220,"Coppin Pool, Ashburton Shire, Western Australia, Australia",-22,-50,0,118,8,0,"-22.833333333333,118.13333333333",Vanadinite,Pb<sup>2+</sup><sub>5</sub>(V<sup>5+</sup>O<sub>4</sub>)<sub>3</sub>Cl,Pb^2+^_5_(V^5+^O_4_)_3_Cl,Pb V O Cl,Mexico,Apatite,apatite
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Rynersonite,CaTa<sub>2</sub>O<sub>6</sub>,CaTa_2_O_6_,Ca Ta O,USA,Aeschynite,aeschynite
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Simpsonite,Al<sub>4</sub>Ta<sub>3</sub>O<sub>13</sub>(OH),Al_4_Ta_3_O_13_(OH),Al Ta O H,Australia,Â ,Â 
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Spinel,MgAl<sub>2</sub>O<sub>4</sub>,MgAl_2_O_4_,Mg Al O,unknown,Spinel,spinel
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Stibiotantalite,Sb<sup>3+</sup>Ta<sup>5+</sup>O<sub>4</sub>,Sb^3+^Ta^5+^O_4_,Sb Ta O,Australia,Â ,cervantite
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,Mn^2+^Ta_2_O_6_,Mn Ta O,Sweden,Columbite,columbite-euxenite-columbite subgroup
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Uraninite,UO<sub>2</sub>,UO_2_,U O,Czech Republic,Fluorite,uraninite
2529,2525,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",,11514,"Greenbushes Mine (Greenbushes Pegmatite), Bridgetown-Greenbushes Shire, Western Australia, Australia",-33,-51,-9,116,3,43,"-33.8525,116.06194444444",Wodginite,Mn<sup>2+</sup>Sn<sup>4+</sup>Ta<sub>2</sub>O<sub>8</sub>,Mn^2+^Sn^4+^Ta_2_O_8_,Mn Sn Ta O,Australia,Wodginite,wodginite
2742,2670,211634,"Bayleys Reward Gold Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-30,-55,-42,121,10,51,"-30.928333333333,121.18083333333",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,203499,"Caledonia Gold Mine (Three Mile Hill; Greenfields), Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-30,-55,-55,121,12,7,"-30.931944444444,121.20194444444",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,203498,"Kings Cross Gold Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-30,-56,-20,121,10,33,"-30.938888888889,121.17583333333",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,240059,"Lindsays Gold Mine (Queens Cross), Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-30,-56,-26,121,10,28,"-30.940555555556,121.17444444444",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,203501,"Tindals Gold Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-30,-58,-51,121,10,14,"-30.980833333333,121.17055555556",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2631,2611,240046,"Chalice Gold Mine, Coolgardie Shire, Western Australia, Australia",,240046,"Chalice Gold Mine, Coolgardie Shire, Western Australia, Australia",-31,-48,-50,121,29,36,"-31.813888888889,121.49333333333",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,203723,"Lunnon Shoot, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-31,-12,-28,121,40,17,"-31.207777777778,121.67138888889",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,227,"Otter Shoot Nickel Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-31,-10,-30,121,39,19,"-31.175,121.65527777778",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2742,2670,265431,"Bellerophon-Nelson Gold Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-31,-18,-44,121,45,52,"-31.312222222222,121.76444444444",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2742,2670,265431,"Bellerophon-Nelson Gold Mine, Coolgardie Shire, Western Australia, Australia",,225,"Kambalda, Coolgardie Shire, Western Australia, Australia",-31,-18,-44,121,45,52,"-31.312222222222,121.76444444444",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2613,2550,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-45,121,6,25,"-31.079166666667,121.10694444444",Natanite,Fe<sup>2+</sup>Sn<sup>4+</sup>(OH)<sub>6</sub>,Fe^2+^Sn^4+^(OH)_6_,Fe Sn O H,Tajikistan,Perovskite,wickmanite
2613,2550,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-45,121,6,25,"-31.079166666667,121.10694444444",Paratacamite,"Cu<sup>2+</sup><sub>3</sub>(Cu<sup>2+</sup>,Zn<sup>2+</sup>)(OH)<sub>6</sub>Cl<sup>1-</sup><sub>2</sub>","Cu^2+^_3_(Cu^2+^,Zn^2+^)(OH)_6_Cl^1-^_2_",Cu Zn O H Cl,Chile,Atacamite,Â 
2613,2550,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-45,121,6,25,"-31.079166666667,121.10694444444",Pucherite,Bi<sup>3+</sup>V<sup>5+</sup>O<sub>4</sub>,Bi^3+^V^5+^O_4_,Bi V O,Germany,Scheelite,Â 
2613,2550,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-45,121,6,25,"-31.079166666667,121.10694444444",Pyrolusite,Mn<sup>4+</sup>O<sub>2</sub>,Mn^4+^O_2_,Mn O,Czech Republic,Rutile,rutile
2613,2550,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-45,121,6,25,"-31.079166666667,121.10694444444",Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,Mn^2+^Ta_2_O_6_,Mn Ta O,Sweden,Columbite,columbite-euxenite-columbite subgroup
2550,2550,251053,"Tantalite Hill Pegmatite (Mercer's Find), Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-18,121,5,27,"-31.071666666667,121.09083333333",Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,Mn^2+^Ta_2_O_6_,Mn Ta O,Sweden,Columbite,columbite-euxenite-columbite subgroup
2613,2591,209280,"Mount Marion Pegmatites, Coolgardie Shire, Western Australia, Australia",,17479,"Londonderry Li Deposit (Londonderry Feldspar Quarry; Fraser's Find; Frazer's Find; Scahill's Quarry), Coolgardie Shire, Western Australia, Australia",-31,-4,-4,121,26,31,"-31.067777777778,121.44194444444",Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,Mn^2+^Ta_2_O_6_,Mn Ta O,Sweden,Columbite,columbite-euxenite-columbite subgroup
393,383,126841,"Big Spring, Derby-West Kimberley Shire, Western Australia, Australia",,12150,"Cadjebut Mine, Derby-West Kimberley Shire, Western Australia, Australia",-16,-59,-60,125,47,43,"-17,125.80",Perovskite,CaTi<sup>4+</sup>O<sub>3</sub>,CaTi^4+^O_3_,Ca Ti O,Russia,Perovskite,perovskite
393,383,126842,"Big Spring West, Derby-West Kimberley Shire, Western Australia, Australia",,12150,"Cadjebut Mine, Derby-West Kimberley Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Priderite,K(Ti<sup>4+</sup><sub>7</sub>Fe<sup>3+</sup>)O<sub>16</sub>,K(Ti^4+^_7_Fe^3+^)O_16_,K Ti Fe O,Australia,Coronadite,coronadite
393,383,126843,"Mount Rose, Derby-West Kimberley Shire, Western Australia, Australia",,12150,"Cadjebut Mine, Derby-West Kimberley Shire, Western Australia, Australia",-17,-30,-41,125,27,2,"-17.511388888889,125.45055555556",Priderite,K(Ti<sup>4+</sup><sub>7</sub>Fe<sup>3+</sup>)O<sub>16</sub>,K(Ti^4+^_7_Fe^3+^)O_16_,K Ti Fe O,Australia,Coronadite,coronadite
393,383,126843,"Mount Rose, Derby-West Kimberley Shire, Western Australia, Australia",,12150,"Cadjebut Mine, Derby-West Kimberley Shire, Western Australia, Australia",-17,-30,-41,125,27,2,"-17.511388888889,125.45055555556",Spinel,MgAl<sub>2</sub>O<sub>4</sub>,MgAl_2_O_4_,Mg Al O,unknown,Spinel,spinel
393,383,126844,"Old Leopold Hill, Derby-West Kimberley Shire, Western Australia, Australia",,12150,"Cadjebut Mine, Derby-West Kimberley Shire, Western Australia, Australia",-17,-49,-22,125,53,14,"-17.822777777778,125.88722222222",Priderite,K(Ti<sup>4+</sup><sub>7</sub>Fe<sup>3+</sup>)O<sub>16</sub>,K(Ti^4+^_7_Fe^3+^)O_16_,K Ti Fe O,Australia,Coronadite,coronadite
3351,3117,205849,"Coppin Gap Cu-Mo Deposit (Spinifex Ridge), East Pilbara Shire, Western Australia, Australia",,205849,"Coppin Gap Cu-Mo Deposit (Spinifex Ridge), East Pilbara Shire, Western Australia, Australia",-20,-53,-20,120,6,30,"-20.888888888889,120.10833333333",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
3351,3117,205849,"Coppin Gap Cu-Mo Deposit (Spinifex Ridge), East Pilbara Shire, Western Australia, Australia",,205849,"Coppin Gap Cu-Mo Deposit (Spinifex Ridge), East Pilbara Shire, Western Australia, Australia",-20,-53,-20,120,6,30,"-20.888888888889,120.10833333333",Tenorite,Cu<sup>2+</sup>O,Cu^2+^O,Cu O,Italy,Â ,Â 
2500,1600,251002,"Brockman Dyke, East Pilbara Shire, Western Australia, Australia",,251002,"Brockman Dyke, East Pilbara Shire, Western Australia, Australia",-21,-29,-20,119,57,9,"-21.488888888889,119.9525",Spinel,MgAl<sub>2</sub>O<sub>4</sub>,MgAl_2_O_4_,Mg Al O,unknown,Spinel,spinel
3293,2800,248962,"Moolyella Pegmatite Field, East Pilbara Shire, Western Australia, Australia",,248962,"Moolyella Pegmatite Field, East Pilbara Shire, Western Australia, Australia",-21,-8,-6,119,52,2,"-21.135,119.86722222222",Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,Mn^2+^Ta_2_O_6_,Mn Ta O,Sweden,Columbite,columbite-euxenite-columbite subgroup
2950,2823,61,"Cooglegong Pegmatite Field, East Pilbara Shire, Western Australia, Australia",,61,"Cooglegong Pegmatite Field, East Pilbara Shire, Western Australia, Australia",-21,-32,0,119,21,0,"-21.533333333333,119.35",Tanteuxenite-(Y),"Y<sup>3+</sup>(Ta<sup>5+</sup>,Nb<sup>5+</sup>,Ti<sup>4+</sup>)<sub>2</sub>(O,OH)<sub>6</sub>","Y^3+^(Ta^5+^,Nb^5+^,Ti^4+^)_2_(O,OH)_6_",Y Ta Nb Ti O H,Australia,Columbite,columbite-euxenite-euxenite subgroup
2950,2823,61,"Cooglegong Pegmatite Field, East Pilbara Shire, Western Australia, Australia",,61,"Cooglegong Pegmatite Field, East Pilbara Shire, Western Australia, Australia",-21,-32,0,119,21,0,"-21.533333333333,119.35",Yttrotantalite-(Y),"(Y,U,Fe<sup>2+</sup>)(Ta,Nb)<sub>2</sub>(O,OH)<sub>4</sub>","(Y,U,Fe^2+^)(Ta,Nb)_2_(O,OH)_4_",Y U Fe Ta Nb O H,Sweden,Â ,Â 
1850,1850,250782,"Panton Sill (Panton Mine), Halls Creek Shire, Western Australia, Australia",,146977,"Halls Creek Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Spinel,MgAl<sub>2</sub>O<sub>4</sub>,MgAl_2_O_4_,Mg Al O,unknown,Spinel,spinel
1850,1850,227754,"Cummins Range Complex (Minneroo Pool), Halls Creek Shire, Western Australia, Australia",,146977,"Halls Creek Shire, Western Australia, Australia",-19,-17,-12,127,9,45,"-19.286666666667,127.1625",Thorianite,ThO<sub>2</sub>,ThO_2_,Th O,Sri Lanka,Fluorite,uraninite
2680,2600,203494,"GK Shoot (Golden Kilometre), Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2680,2600,203496,"Lady Bountiful Au Deposit, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-28,-43,121,13,17,"-30.478611111111,121.22138888889",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2680,2600,203751,"Scotia Nickel Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-13,0,121,16,0,"-30.216666666667,121.26666666667",Spinel,MgAl<sub>2</sub>O<sub>4</sub>,MgAl_2_O_4_,Mg Al O,unknown,Spinel,spinel
2680,2600,248951,"Drysdale Deposit, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-48,-28,121,29,52,"-30.807777777778,121.49777777778",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2680,2600,135301,"Associated Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Nolanite,"(V<sup>3+</sup>,Fe<sup>2+</sup>,Fe<sup>3+</sup>,Ti<sup>4+</sup>)<sub>10</sub>O<sub>14</sub>(OH)<sub>2</sub>","(V^3+^,Fe^2+^,Fe^3+^,Ti^4+^)_10_O_14_(OH)_2_",V Fe Ti O H,Canada,Nolanite,Â 
2680,2600,6642,"Lake View Consols Mine (Lake View And Star), Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-40,0,121,28,0,"-30.666666666667,121.46666666667",Nolanite,"(V<sup>3+</sup>,Fe<sup>2+</sup>,Fe<sup>3+</sup>,Ti<sup>4+</sup>)<sub>10</sub>O<sub>14</sub>(OH)<sub>2</sub>","(V^3+^,Fe^2+^,Fe^3+^,Ti^4+^)_10_O_14_(OH)_2_",V Fe Ti O H,Canada,Nolanite,Â 
2680,2600,6642,"Lake View Consols Mine (Lake View And Star), Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-40,0,121,28,0,"-30.666666666667,121.46666666667",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2680,2600,6642,"Lake View Consols Mine (Lake View And Star), Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-40,0,121,28,0,"-30.666666666667,121.46666666667",Tivanite,Ti<sup>4+</sup>V<sup>3+</sup>O<sub>3</sub>(OH),Ti^4+^V^3+^O_3_(OH),Ti V O H,Australia,Tivanite,Â 
2680,2600,12563,"Perseverance Mine (Boulder Perseverance Mine), Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-40,0,121,28,0,"-30.666666666667,121.46666666667",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2680,2600,239115,"Hannan South Deposit, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-54,-4,121,32,42,"-30.901111111111,121.545",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2727,2594,16610,"Mount Charlotte Gold Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",,16610,"Mount Charlotte Gold Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-44,-33,121,28,47,"-30.7425,121.47972222222",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2727,2594,16610,"Mount Charlotte Gold Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",,16610,"Mount Charlotte Gold Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-44,-33,121,28,47,"-30.7425,121.47972222222",Zirconolite,CaZr<sup>4+</sup>Ti<sup>4+</sup><sub>2</sub>O<sub>7</sub>,CaZr^4+^Ti^4+^_2_O_7_,Ca Y Zr Ti Mg Al O,Norway,Zirconolite,Â 
2680,2600,240056,"Kanowna Belle, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2680,2600,240056,"Kanowna Belle, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2680,2600,250195,"Raleigh Mine, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2680,2600,251195,"Loganberry Prospect, Kalgoorlie-Boulder Shire, Western Australia, Australia",,223,"Kalgoorlie-Boulder Shire, Western Australia, Australia",0,0,0,0,0,0,"0,0",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2692,2674,203489,"Ora Banda, Kalgoorlie-Boulder Shire, Western Australia, Australia",,203489,"Ora Banda, Kalgoorlie-Boulder Shire, Western Australia, Australia",-30,-29,-5,121,3,17,"-30.484722222222,121.05472222222",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2710,2700,268586,"Cox-Crusader Gold Mine, Leonora Shire, Western Australia, Australia",,205671,"Agnew Gold Mine (Waroonga Underground Complex; Waroonga; Waroonga South; 450 South; EMU; Woronga), Leonora Shire, Western Australia, Australia",-28,-5,-17,120,28,44,"-28.088055555556,120.47888888889",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2710,2700,240064,"Redeemer Gold Mine, Leonora Shire, Western Australia, Australia",,205671,"Agnew Gold Mine (Waroonga Underground Complex; Waroonga; Waroonga South; 450 South; EMU; Woronga), Leonora Shire, Western Australia, Australia",-28,-3,-41,120,28,59,"-28.061388888889,120.48305555556",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2710,2700,240064,"Redeemer Gold Mine, Leonora Shire, Western Australia, Australia",,205671,"Agnew Gold Mine (Waroonga Underground Complex; Waroonga; Waroonga South; 450 South; EMU; Woronga), Leonora Shire, Western Australia, Australia",-28,-3,-41,120,28,59,"-28.061388888889,120.48305555556",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
3200,3200,109702,"Nangaroo Copper Mine, Leonora Shire, Western Australia, Australia",Oceanic Arc (Subduction),109702,"Nangaroo Copper Mine, Leonora Shire, Western Australia, Australia",-28,-55,-50,121,48,20,"-28.930555555556,121.80555555556",Paratacamite,"Cu<sup>2+</sup><sub>3</sub>(Cu<sup>2+</sup>,Zn<sup>2+</sup>)(OH)<sub>6</sub>Cl<sup>1-</sup><sub>2</sub>","Cu^2+^_3_(Cu^2+^,Zn^2+^)(OH)_6_Cl^1-^_2_",Cu Zn O H Cl,Chile,Atacamite,Â 
2710,2700,248465,"Thunderbox Gold Mine, Leonora Shire, Western Australia, Australia",,205671,"Agnew Gold Mine (Waroonga Underground Complex; Waroonga; Waroonga South; 450 South; EMU; Woronga), Leonora Shire, Western Australia, Australia",-28,-11,-37,121,0,17,"-28.193611111111,121.00472222222",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
2710,2700,248465,"Thunderbox Gold Mine, Leonora Shire, Western Australia, Australia",,205671,"Agnew Gold Mine (Waroonga Underground Complex; Waroonga; Waroonga South; 450 South; EMU; Woronga), Leonora Shire, Western Australia, Australia",-28,-11,-37,121,0,17,"-28.193611111111,121.00472222222",Scheelite,CaWO<sub>4</sub>,CaWO_4_,Ca W O,Sweden,Scheelite,scheelite
2764,2746,23188,"Sons Of Gwalia Gold Mine, Leonora Shire, Western Australia, Australia",,146985,"Leonora, Leonora Shire, Western Australia, Australia",-28,-55,-1,121,20,6,"-28.916944444444,121.335",Rutile,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,Spain,Rutile,rutile
